,24km,23km,22km,21km,20km,19km,18km,17km,16km,15km,14km,13km,12km,11km,10km,9km,8km,7km,6km,5km,4km,3km,2km,1km,0km,-1km,-2km,-3km,-4km,-5km,-6km,-7km,-8km,-9km,-10km,-11km
1994-05-01,3.696,4.034,4.723,5.5360000000000005,6.8229999999999995,7.9079999999999995,8.916,10.066,11.244000000000002,11.435,11.539000000000001,12.434000000000001,13.704,14.200999999999999,14.616,14.806,14.702,13.753,12.612,10.677999999999999,9.082,7.961,7.604,8.062999999999999,6.22,4.093999999999999,3.742,3.035,2.8480000000000003,3.1310000000000002,3.6180000000000003,4.069,4.352,4.496,4.28,3.5589999999999997
1994-06-01,-9999.0,4.265,4.732,5.2010000000000005,6.234,7.222,8.45,9.769,10.795,11.459000000000001,11.797,12.466,13.033,13.237,13.485999999999999,13.290999999999999,12.811,11.841,10.762,9.154,7.669,6.723,6.755,6.558,4.561,2.489,2.4659999999999997,2.511,2.71,2.844,3.009,3.342,3.3739999999999997,3.529,3.812,3.983
1994-07-01,-9999.0,3.6919999999999997,4.123,5.053,6.132999999999999,7.372999999999999,8.652999999999999,9.658999999999999,10.942,11.744000000000002,12.175999999999998,12.172,12.216,12.657,12.522,12.610999999999999,11.564,10.184,8.892999999999999,7.082999999999999,6.233,5.587999999999999,5.162999999999999,4.7010000000000005,4.136,3.062,3.049,3.1239999999999997,3.423,3.4760000000000004,3.622,3.7689999999999997,3.9539999999999997,4.38,5.129,5.824
1994-08-01,3.207,3.7539999999999996,4.171,4.945,5.7989999999999995,7.032,8.205,9.573,10.805,11.873,12.27,12.823,13.029000000000002,12.602,12.322000000000001,12.164000000000001,11.382,10.390999999999998,9.17,7.771,6.42,5.211,4.997,4.584,3.755,2.476,2.452,2.533,2.9139999999999997,3.139,3.386,3.6210000000000004,3.698,3.966,3.923,4.061
1994-09-01,2.9139999999999997,3.6069999999999998,4.038,4.619,5.526,6.314,7.164,8.295,9.333,10.352,11.373,11.843,13.729000000000001,13.694,12.898,12.785,12.665999999999999,12.297,11.065999999999999,9.807,8.606,7.21,5.976,5.642,3.9730000000000003,2.655,2.6060000000000003,2.637,2.795,3.1069999999999998,3.4960000000000004,3.694,4.048,4.295,4.423,4.1930000000000005
1994-10-01,2.923,3.574,4.052,4.421,5.164,5.912000000000001,6.814,7.939,9.21,9.976,10.517999999999999,10.959000000000001,11.288,11.718,11.832,11.712,11.258,10.592,9.167,7.809,6.501,5.545,4.614,4.1339999999999995,3.2769999999999997,2.38,2.19,2.3680000000000003,2.616,2.833,3.174,3.278,3.483,3.622,3.761,4.37
1994-11-01,-9999.0,3.156,3.02,3.45,4.047,4.683,5.797000000000001,6.472,7.85,9.355,10.141,11.117,12.110999999999999,12.187000000000001,11.993,11.812000000000001,11.339,10.609000000000002,9.177999999999999,7.518,6.3229999999999995,4.956,4.151,3.5210000000000004,2.872,2.1959999999999997,1.9909999999999999,2.126,2.231,2.395,2.665,2.948,3.1860000000000004,3.418,3.682,3.425
1994-12-01,2.24,2.81,3.4330000000000003,3.8810000000000002,4.375,5.231,6.473,7.711,8.588,9.749,10.913,12.16,12.679,12.978,12.994000000000002,12.779000000000002,11.624,10.811,9.514,7.941,7.406000000000001,6.002000000000001,5.2,4.356,3.49,2.398,2.049,2.105,2.3,2.622,2.841,3.114,3.3560000000000003,3.572,3.787,3.378
1995-01-01,2.823,3.65,4.186,4.306,4.656000000000001,5.439,6.608,7.724,8.644,9.495,10.520999999999999,11.549000000000001,11.939,11.735,12.763,12.702,12.357999999999999,11.395,10.904000000000002,9.878,9.693999999999999,7.985,6.947,5.936,4.32,2.634,2.371,2.526,2.778,3.16,3.319,3.6860000000000004,3.697,3.8139999999999996,3.784,3.577
1995-02-01,2.805,3.178,3.603,4.229,5.175,6.1339999999999995,7.189,8.011000000000001,9.249,10.544,11.925999999999998,13.583,14.315999999999999,14.735999999999999,14.434000000000001,14.344000000000001,13.485,12.044,9.908999999999999,8.466000000000001,7.82,7.365,7.351,6.898,4.637,3.114,2.61,2.272,2.415,2.674,3.005,3.2569999999999997,3.574,3.708,3.931,4.003
1995-03-01,3.926,4.418,5.54,6.042000000000001,6.66,7.074,8.042,9.056000000000001,10.187999999999999,11.458,12.681,13.085999999999999,13.574000000000002,14.450999999999999,14.321,13.600999999999999,12.585999999999999,11.892999999999999,11.241,10.405999999999999,9.479,8.631,8.507,7.4670000000000005,5.608,3.533,3.068,2.86,2.968,3.133,3.346,3.5580000000000003,3.7289999999999996,3.911,4.098,4.24
1995-04-01,4.0,4.625,4.636,5.35,6.296,6.8389999999999995,7.36,8.375,9.333,10.292,11.094000000000001,11.978,13.161,13.852,14.030999999999999,13.43,12.095,11.04,9.531,8.021,7.999,7.502999999999999,7.081,7.24,4.768,2.992,2.502,2.5380000000000003,2.909,3.1519999999999997,3.33,3.696,4.035,4.268,4.154,3.696
1995-05-01,4.275,4.966,5.235,6.337000000000001,7.142,8.281,9.269,9.879,10.495999999999999,11.293,11.855,12.408,12.852,13.485,13.395999999999999,12.767000000000001,11.638,10.786,9.783,8.557,8.331,8.014,8.664,8.147,5.749,2.977,2.721,2.674,2.835,3.089,3.484,3.84,4.198,4.33,4.551,4.803
1995-06-01,4.849,4.902,5.691,6.563,7.582000000000001,8.199,9.057,9.269,10.002,10.739,11.232999999999999,11.66,12.057,12.105,11.595999999999998,10.495999999999999,10.15,9.107000000000001,8.205,7.069,7.126,6.638,6.562,6.731,5.269,3.116,3.125,3.069,3.022,3.344,3.6839999999999997,3.778,3.786,3.722,3.725,3.18
1995-07-01,3.27,4.0280000000000005,4.662,5.607,6.22,6.91,7.888999999999999,8.856,9.882,10.933,11.594000000000001,12.023,12.056,12.357000000000001,11.993,11.866,10.81,9.142000000000001,7.524,6.97,6.446000000000001,6.1770000000000005,5.787000000000001,5.522,4.548,2.947,2.682,2.745,3.1689999999999996,3.465,3.83,3.862,4.184,4.433,4.885,5.445
1995-08-01,3.302,3.88,4.645,5.518,6.0520000000000005,6.88,7.557,8.493,9.222999999999999,10.158,10.504000000000001,11.030999999999999,11.735,12.102,12.061,11.713,11.015,10.042,8.791,7.597,6.795,6.032,5.2589999999999995,4.822,4.004,2.415,2.336,2.6010000000000004,3.012,3.003,3.185,3.52,3.5389999999999997,4.103,4.461,4.512
1995-09-01,3.2119999999999997,3.688,4.492,5.144,5.872999999999999,6.825,7.653,8.396,8.87,9.251,10.172,11.249,11.890999999999998,11.901,11.857999999999999,11.479000000000001,10.523,9.639,8.378,7.332000000000001,6.189,5.547999999999999,4.871,4.435,3.404,2.024,1.932,2.08,2.3890000000000002,2.4930000000000003,2.733,3.0460000000000003,3.341,3.5180000000000002,3.384,3.14
1995-10-01,-9999.0,-9999.0,4.374,4.03,5.039,5.06,5.7010000000000005,6.5120000000000005,7.419,8.352,9.081,10.235,10.953,11.495,11.698,11.262,10.585,9.866,8.726,7.49,6.034,4.823,4.023,3.3489999999999998,2.505,1.87,1.7790000000000001,1.851,1.9369999999999998,2.0909999999999997,2.3280000000000003,2.625,2.875,3.197,3.483,3.612
1995-11-01,-9999.0,-9999.0,3.966,3.8989999999999996,4.308,4.874,5.422999999999999,6.392,7.5089999999999995,8.975,10.162,11.264000000000001,12.058,12.728,12.575,11.993,11.765999999999998,10.304,8.879,7.166,5.337000000000001,4.263,3.528,3.5439999999999996,3.049,2.081,1.723,1.8719999999999999,2.05,2.274,2.503,2.773,3.0869999999999997,3.405,3.762,2.957
1995-12-01,-9999.0,-9999.0,3.428,3.8560000000000003,4.3260000000000005,4.939,5.997000000000001,6.954,8.22,9.511000000000001,10.5,12.097999999999999,13.399000000000001,14.103,14.456,14.609000000000002,13.785,12.779000000000002,11.564,9.073,8.064,6.662999999999999,5.313,4.435,3.2310000000000003,2.0980000000000003,1.903,1.9340000000000002,2.1430000000000002,2.338,2.51,2.7119999999999997,3.07,3.284,3.322,2.285
1996-01-01,-9999.0,-9999.0,3.115,3.603,4.495,5.167999999999999,6.1770000000000005,7.77,9.244,10.445,11.765,13.232000000000001,14.279000000000002,14.470999999999998,14.82,14.325999999999999,13.220999999999998,11.807,11.267999999999999,10.118,9.209,8.299,6.921,5.617000000000001,3.641,1.876,1.78,1.943,2.336,2.628,2.898,3.227,3.3710000000000004,3.483,3.197,3.029
1996-02-01,-9999.0,-9999.0,5.604,5.567,6.67,7.434,8.127,8.645,9.033999999999999,10.035,11.2,12.338,13.552999999999999,15.04,15.501,15.265999999999998,14.869000000000002,13.267000000000001,12.472999999999999,11.17,8.863999999999999,8.777999999999999,8.776,7.31,4.7669999999999995,2.3169999999999997,2.07,2.275,2.656,2.6689999999999996,2.735,2.9789999999999996,3.1460000000000004,3.0269999999999997,2.985,3.139
1996-03-01,-9999.0,-9999.0,5.078,5.987,5.667999999999999,6.617000000000001,7.3420000000000005,8.18,9.262,10.300999999999998,11.363,12.527000000000001,13.437999999999999,13.999,14.367,14.005999999999998,12.645999999999999,11.155999999999999,10.1,8.226,6.787999999999999,6.593,7.632000000000001,7.277,4.971,2.9139999999999997,2.7310000000000003,2.613,2.48,2.634,3.085,3.536,3.752,3.6210000000000004,3.489,2.9160000000000004
1996-04-01,-9999.0,-9999.0,7.314,6.4,6.439,7.239,8.198,9.228,9.952,10.65,11.145999999999999,11.942,12.321,12.460999999999999,12.137,12.299000000000001,11.325999999999999,10.932,10.161,9.299,8.812000000000001,7.896,8.027999999999999,8.373,5.19,2.8280000000000003,2.575,2.787,2.8689999999999998,3.072,3.2760000000000002,3.571,3.897,4.186,4.2330000000000005,3.7769999999999997
1996-05-01,-9999.0,-9999.0,-9999.0,6.656000000000001,7.513,8.256,9.208,10.283,11.182,12.092,12.86,13.578,14.027000000000001,13.828,13.436,13.68,13.042,11.953,10.245,9.277000000000001,8.85,8.531,8.642000000000001,8.286,5.871,2.958,2.673,2.627,2.716,2.9,3.128,3.585,4.047,4.01,3.451,2.504
1996-06-01,-9999.0,-9999.0,-9999.0,8.374,7.149,8.958,9.454,10.08,11.097999999999999,12.001,12.536,12.692,12.535,12.807,12.898,12.895,12.052,10.419,9.412,8.05,7.5,6.77,6.649,6.16,4.8069999999999995,3.4360000000000004,2.798,2.8819999999999997,2.96,3.011,3.202,3.38,3.745,4.077,4.3,3.8280000000000003
1996-07-01,-9999.0,-9999.0,4.353,6.402,7.572,8.667,9.64,10.468,11.475999999999999,12.109000000000002,12.545,12.886,13.370999999999999,13.379000000000001,12.831,12.335,11.217,9.847000000000001,9.242,7.956,6.624,6.114,5.778,5.722,4.9719999999999995,2.897,2.608,2.668,2.772,2.7910000000000004,2.977,3.2319999999999998,3.261,3.529,3.3789999999999996,3.287
1996-08-01,5.497000000000001,5.039,6.0329999999999995,6.6610000000000005,7.473,8.524,9.411,10.606,11.402000000000001,11.944,11.714,11.284,11.434000000000001,11.62,11.455,10.97,10.149,9.574,8.161,6.8260000000000005,5.95,5.292999999999999,4.921,5.072,4.224,2.441,2.285,2.548,2.641,2.8089999999999997,3.057,3.344,3.594,3.6,3.555,4.0169999999999995
1996-09-01,-9999.0,-9999.0,5.692,6.43,7.306,7.48,8.367,9.084,10.043,10.64,10.833,10.69,10.185,10.501,10.879000000000001,10.789000000000001,10.249,9.149,8.325,7.145,6.1770000000000005,5.138,4.438,4.321000000000001,3.7089999999999996,2.761,2.517,2.488,2.565,2.772,3.068,3.215,3.4339999999999997,3.573,3.304,3.367
1996-10-01,-9999.0,-9999.0,5.396,5.244,5.188,6.104,6.98,7.622999999999999,8.292,9.332,10.681,11.378,11.591,11.575,11.427,11.21,10.633,9.756,8.496,6.472,5.792000000000001,4.4910000000000005,3.7239999999999998,3.512,2.787,1.713,1.587,1.76,2.024,2.347,2.543,2.702,3.0260000000000002,3.366,3.448,3.339
1996-11-01,-9999.0,2.614,3.1710000000000003,3.955,4.692,5.585,6.52,7.532,8.965,10.232999999999999,10.71,11.357999999999999,11.600999999999999,11.905999999999999,12.155,11.866,11.699000000000002,10.425999999999998,9.292,7.086,5.4,5.188,4.823,4.492,3.608,2.19,1.936,1.97,2.2569999999999997,2.441,2.6189999999999998,2.758,2.8739999999999997,2.955,2.7939999999999996,2.734
1996-12-01,3.594,4.002,4.0569999999999995,4.619,4.525,5.19,6.505,7.566,8.892000000000001,10.068,11.123,12.165999999999999,13.24,13.335,12.819,12.759,11.5,9.779,8.728,8.363,6.5760000000000005,6.041,5.763,4.788,3.3789999999999996,2.1959999999999997,1.9,1.915,1.996,2.144,2.531,2.758,2.98,3.01,2.326,2.71
1997-01-01,-9999.0,-9999.0,4.343999999999999,4.37,5.099,5.599,6.935,8.123,9.165,10.562999999999999,11.738,12.955,13.849,14.139000000000001,13.815,13.793,12.55,11.460999999999999,9.851,9.0,8.495,7.8,7.247000000000001,6.026,4.3260000000000005,2.859,2.12,1.993,2.15,2.21,2.451,2.679,2.9730000000000003,3.07,3.048,2.4130000000000003
1997-02-01,3.696,4.288,4.92,5.465,6.122999999999999,6.314,6.815,8.173,9.714,11.002,12.585999999999999,13.579,14.047,14.915,14.802999999999999,14.41,12.850999999999999,11.919,9.916,9.286,9.73,8.454,7.395,6.777,4.242,2.086,2.032,2.044,2.2119999999999997,2.378,2.736,2.986,3.2060000000000004,3.2910000000000004,3.443,3.7689999999999997
1997-03-01,4.908,6.025,6.792999999999999,7.255,7.237,7.968,8.91,9.24,9.979,10.767999999999999,11.695,12.707,13.094000000000001,13.054,12.517999999999999,11.821,12.08,11.263,10.665999999999999,8.83,7.801,7.808,7.142,7.071000000000001,5.5729999999999995,3.9139999999999997,3.373,2.853,2.524,2.556,2.614,2.898,3.072,3.262,3.693,3.492
1997-04-01,-9999.0,-9999.0,4.876,5.449,5.892,6.66,7.494,8.431000000000001,9.346,9.968,10.98,11.825999999999999,12.844000000000001,13.452,14.04,13.585,12.708,11.46,9.42,7.742999999999999,6.369,6.071000000000001,6.169,7.2410000000000005,5.021,2.195,1.776,1.984,2.3169999999999997,2.64,3.0180000000000002,3.352,3.83,4.072,4.088,3.693
1997-05-01,-9999.0,5.255,5.688,6.603,7.057,7.856,8.622,9.99,10.7,11.354000000000001,12.004000000000001,12.958,13.436,13.050999999999998,13.155999999999999,12.956,12.812999999999999,11.464,10.585999999999999,9.414,8.27,8.107000000000001,7.824,8.01,5.478,2.513,2.489,2.803,2.968,3.135,3.278,3.4789999999999996,3.628,3.887,4.252,4.331
1997-06-01,5.584,6.2410000000000005,7.132999999999999,7.64,8.368,9.187000000000001,10.091000000000001,10.998,11.757,12.187000000000001,12.538,12.443,12.625,12.557,12.427,11.757,10.597999999999999,9.908999999999999,8.814,7.875,7.584,7.23,7.962999999999999,8.271,6.0489999999999995,3.262,2.895,2.852,2.977,3.111,3.45,3.556,3.6310000000000002,3.742,3.761,3.952
1997-07-01,-9999.0,-9999.0,6.246,6.867000000000001,7.542999999999999,8.449,9.404,10.261,11.237,12.027000000000001,12.408,12.686,12.901,12.62,12.402000000000001,12.054,11.044,9.657,8.322000000000001,7.626,7.26,6.577999999999999,6.159,6.555,5.479,2.998,2.6210000000000004,2.642,2.885,3.0860000000000003,3.26,3.478,3.576,3.569,3.795,3.6919999999999997
1997-08-01,-9999.0,-9999.0,-9999.0,5.83,6.727,7.372999999999999,8.057,8.82,9.841000000000001,10.734000000000002,11.449000000000002,11.844000000000001,12.477,12.628,12.002,11.675999999999998,11.299000000000001,10.629000000000001,9.583,8.231,6.678,5.0360000000000005,3.955,3.728,3.0189999999999997,2.197,2.0669999999999997,2.285,2.434,2.7319999999999998,2.9819999999999998,3.252,3.678,3.8810000000000002,4.18,4.788
1997-09-01,-9999.0,-9999.0,-9999.0,-9999.0,6.359,6.847,7.35,7.815,8.002,8.383,8.317,8.346,9.312999999999999,10.453,11.322000000000001,11.747,11.215,10.708,9.828,8.362,7.197,5.4510000000000005,4.127,3.0,1.808,1.286,1.287,1.47,1.575,1.7619999999999998,2.068,2.472,2.852,3.123,3.432,3.405
1997-10-01,-9999.0,5.212999999999999,5.608,5.314,5.587000000000001,6.122000000000001,6.877999999999999,7.88,8.562000000000001,9.631,10.616,11.247,11.597999999999999,11.575999999999999,11.562999999999999,10.849,10.142999999999999,9.5,7.6610000000000005,6.145,5.38,4.323,3.471,3.283,3.002,2.117,1.84,1.9769999999999999,2.1630000000000003,2.428,2.55,2.8680000000000003,3.053,3.1239999999999997,3.182,2.7880000000000003
1997-11-01,-9999.0,3.4130000000000003,4.007,4.61,5.012,5.835,7.255,8.117,9.213,10.54,11.477,12.134,12.8,13.07,13.099,12.122,10.962,9.822000000000001,8.549,6.34,5.586,4.375,4.351,4.2,3.1689999999999996,1.7519999999999998,1.735,1.875,2.201,2.333,2.602,2.97,3.2769999999999997,3.16,3.378,2.862
1997-12-01,3.785,4.149,4.1339999999999995,4.465,5.092,5.706,6.051,7.324,8.74,9.748,10.867,11.695,12.344000000000001,12.533,12.800999999999998,12.380999999999998,10.829,9.988,9.17,7.947,7.707999999999999,6.586,5.33,4.656000000000001,3.5860000000000003,1.96,1.857,1.9469999999999998,2.119,2.316,2.563,2.895,3.0380000000000003,2.687,3.1830000000000003,2.792
1998-01-01,-9999.0,-9999.0,3.9930000000000003,4.128,4.685,5.4479999999999995,6.406000000000001,7.608,8.95,10.198,11.703,12.82,14.795,15.95,16.417,15.305,14.181,12.467,10.787,10.386,10.658,9.062999999999999,8.07,6.412000000000001,4.227,2.1109999999999998,1.896,1.736,1.855,2.1430000000000002,2.396,2.69,2.855,3.013,3.3,3.0580000000000003
1998-02-01,-9999.0,-9999.0,-9999.0,4.126,5.05,5.121,5.599,6.535,7.7,8.708,10.036,11.66,13.072000000000001,14.389000000000001,15.43,15.607000000000001,13.477,11.884,10.620999999999999,9.671,8.093,6.859,6.643,6.596,3.7030000000000003,1.669,1.416,1.49,1.6969999999999998,1.966,2.252,2.5860000000000003,3.0069999999999997,3.281,3.472,3.734
1998-03-01,-9999.0,-9999.0,-9999.0,-9999.0,5.064,5.581,6.278,7.228,8.146,9.254,10.322000000000001,11.465,12.255999999999998,14.137,14.567,14.939,15.227,13.534,13.002,12.565,11.220999999999998,10.138,9.617,8.341000000000001,4.797,2.155,1.854,1.811,2.0069999999999997,2.312,2.612,2.9389999999999996,3.2110000000000003,3.431,3.508,3.725
1998-04-01,-9999.0,6.345,6.766,7.197,7.434,8.221,8.915,9.855,10.98,11.972999999999999,12.998,13.821,14.959000000000001,15.574000000000002,16.201,16.727,15.195,12.922,11.357999999999999,10.845999999999998,10.226,10.421,10.79,9.964,6.331,3.385,2.59,2.6010000000000004,2.9360000000000004,3.165,3.5069999999999997,3.735,3.803,3.818,3.992,3.702
1998-05-01,-9999.0,-9999.0,-9999.0,7.115,7.518,7.959,8.488,9.111,9.647,10.238999999999999,10.825999999999999,11.764000000000001,12.57,13.425999999999998,14.137,14.173,13.214,11.325,9.984,9.451,9.726,9.362,10.245999999999999,9.828,6.2379999999999995,2.641,2.363,2.5780000000000003,2.682,3.1489999999999996,3.3339999999999996,3.636,3.861,4.137,4.678999999999999,4.896
1998-06-01,-9999.0,-9999.0,6.31,7.749,8.749,9.365,9.651,10.433,11.232999999999999,11.629000000000001,11.705,12.046,12.16,12.009,12.0,12.007,11.064,10.004,9.038,9.158999999999999,8.847000000000001,9.835,9.624,10.081,7.296,3.332,2.7539999999999996,2.778,2.8710000000000004,3.1510000000000002,3.3489999999999998,3.4619999999999997,3.719,3.7880000000000003,3.833,3.7119999999999997
1998-07-01,-9999.0,-9999.0,-9999.0,6.597,7.638,8.557,9.582,10.527000000000001,11.459000000000001,12.073,12.152000000000001,12.484000000000002,13.079,12.819,12.327,12.012,11.122,10.337,9.241,8.084,7.346,6.632999999999999,7.002999999999999,7.794,6.055,2.938,2.56,2.628,2.697,3.082,3.19,3.616,3.737,3.889,3.699,3.565
1998-08-01,-9999.0,-9999.0,-9999.0,7.791,9.02,8.575,8.758,9.446,10.272,11.069,11.77,12.187000000000001,12.405,12.009,12.145999999999999,12.287,11.629000000000001,10.741,8.831,7.614,6.92,6.14,5.155,4.28,3.9789999999999996,2.299,2.097,2.229,2.612,2.7739999999999996,3.11,3.38,3.5410000000000004,3.802,3.4760000000000004,3.641
1998-09-01,-9999.0,-9999.0,6.93,7.859,7.93,7.657,8.265,9.192,10.169,10.991,11.425999999999998,11.665,11.547,11.418,11.567,11.529000000000002,11.171,10.009,8.795,7.41,6.1370000000000005,4.941,4.519,4.553,3.76,2.148,1.7890000000000001,1.9869999999999999,2.158,2.406,2.766,3.168,3.5069999999999997,3.65,3.778,3.738
1998-10-01,3.798,4.221,5.234,5.752999999999999,6.2010000000000005,6.792999999999999,7.321000000000001,7.757999999999999,8.63,9.913,10.288,10.921,11.800999999999998,12.16,12.458,12.265,11.554,10.845999999999998,9.234,7.921,6.87,6.002999999999999,5.053999999999999,4.887,3.985,2.427,2.061,1.992,2.213,2.51,2.667,3.11,3.4330000000000003,3.45,2.925,3.267
1998-11-01,-9999.0,3.5610000000000004,4.205,4.433,4.507,5.131,5.922000000000001,6.9510000000000005,7.928999999999999,8.997,10.042,11.130999999999998,12.085,12.640999999999998,12.700999999999999,12.244000000000002,10.978,10.821,9.937999999999999,7.992999999999999,7.165,5.819,4.935,5.0089999999999995,3.489,1.9609999999999999,1.98,1.943,2.314,2.386,2.545,2.772,3.1189999999999998,3.0780000000000003,2.938,2.371
1998-12-01,-9999.0,3.0039999999999996,3.2239999999999998,3.467,3.955,4.7010000000000005,5.382000000000001,6.263999999999999,7.497999999999999,8.729,10.4,11.779000000000002,12.658,13.079,13.265,13.554,13.272,11.582,10.6,8.568,7.567,7.157,5.989,5.0169999999999995,3.806,2.509,2.162,2.136,2.338,2.543,2.795,3.042,3.1830000000000003,3.262,3.377,3.051
1999-01-01,-9999.0,3.07,3.4160000000000004,4.087,4.997,5.66,6.582000000000001,7.5729999999999995,8.715,9.759,10.515999999999998,11.447000000000001,11.972000000000001,12.720999999999998,13.28,13.065999999999999,13.09,11.995,11.425999999999998,10.831,9.517000000000001,7.9670000000000005,7.331,6.336,4.093999999999999,2.055,1.591,1.683,2.049,2.28,2.592,2.741,2.781,2.733,2.968,3.248
1999-02-01,4.449,4.489,5.039,5.672000000000001,5.7010000000000005,6.5089999999999995,6.739,7.528,8.721,9.952,11.331,13.01,14.398,15.716,16.392,16.563,17.13,16.385,14.738,12.175999999999998,10.732999999999999,9.604,9.138,7.327999999999999,4.223,2.085,1.7409999999999999,1.955,2.128,2.367,2.701,3.035,3.2510000000000003,3.218,3.38,3.082
1999-03-01,-9999.0,5.06,5.55,5.47,6.0489999999999995,6.972,7.7589999999999995,8.759,9.879,11.412,12.302,13.134,13.720999999999998,14.277999999999999,15.078,15.573,15.99,15.745999999999999,15.524000000000001,11.485,10.8,9.686,9.568,8.496,5.189,2.801,2.0580000000000003,2.177,2.448,2.674,2.926,3.367,3.535,3.6839999999999997,3.6069999999999998,4.14
1999-04-01,5.114,5.94,6.2170000000000005,6.862,7.419,7.819,8.526,9.405,10.318,11.364,12.46,13.097000000000001,13.534,13.735999999999999,13.850999999999999,13.229000000000001,12.481,11.329,10.780999999999999,10.927999999999999,11.347999999999999,10.987,11.478,10.51,7.362,3.995,3.2769999999999997,2.8560000000000003,2.827,3.241,3.533,3.8339999999999996,3.995,4.029,4.27,4.125
1999-05-01,-9999.0,5.667999999999999,6.272,7.227,7.593999999999999,8.411,9.23,9.757,10.419,10.817,11.172,12.015,12.775,12.738,12.597000000000001,12.352,11.842,10.151,8.829,8.594,9.402000000000001,9.329,9.184,10.36,7.436,3.654,2.468,2.623,2.524,3.033,3.427,3.775,3.995,4.376,4.351,4.2010000000000005
1999-06-01,4.672,5.175,6.757999999999999,7.206,7.775,8.377,9.244,10.045,11.102,11.714,11.597000000000001,12.116,12.232999999999999,12.363,12.135,11.742,11.107000000000001,10.529000000000002,8.998,8.082,7.7589999999999995,7.84,8.172,8.361,6.412999999999999,3.685,2.8089999999999997,2.883,3.159,3.5439999999999996,3.7739999999999996,3.71,3.79,4.17,4.191,4.255
1999-07-01,-9999.0,5.932,6.561,7.034,7.685,8.71,9.584,10.431,11.032,11.843,12.448,12.985,12.767000000000001,12.634,12.251,11.415999999999999,10.28,9.226,7.917999999999999,7.372000000000001,5.936,5.5489999999999995,5.242000000000001,5.575,4.727,2.83,2.504,2.779,3.012,3.5180000000000002,3.792,4.064,4.224,4.538,4.334,4.7669999999999995
1999-08-01,-9999.0,-9999.0,5.641,6.593,7.2010000000000005,8.246,9.162,10.029,11.243,12.2,12.285,12.005,12.394,12.402000000000001,12.15,11.612,10.949000000000002,10.013,8.808,7.249,5.859,5.224,5.2379999999999995,5.115,4.555,2.655,2.346,2.526,2.7260000000000004,2.9389999999999996,2.972,3.363,3.793,3.952,3.94,4.651
1999-09-01,-9999.0,-9999.0,4.808,5.449,5.922000000000001,6.545,7.308,8.026,9.09,9.979,10.85,11.557,11.975999999999999,12.19,11.787,11.388,10.797,10.045,8.7,7.407,5.9079999999999995,5.104,4.598,4.3839999999999995,3.56,2.224,2.114,2.286,2.468,2.7910000000000004,3.1319999999999997,3.404,3.615,3.721,4.077,3.867
1999-10-01,5.619,6.775,7.14,5.932,6.433,7.374,8.215,8.955,9.796,10.485999999999999,10.868,11.672,12.411,12.495999999999999,12.292,11.882,11.033,9.79,8.829,7.58,5.542999999999999,4.426,3.9619999999999997,3.483,3.2,2.13,1.693,1.808,1.979,2.21,2.403,2.819,3.207,3.4389999999999996,3.516,3.378
1999-11-01,3.275,3.3819999999999997,3.6319999999999997,4.187,4.59,5.252999999999999,6.356,7.506,8.662,9.981,10.89,11.61,12.299000000000001,12.606,12.633,12.398,11.357999999999999,10.765999999999998,9.87,7.926,6.091,4.458,3.721,3.542,2.9219999999999997,2.1830000000000003,1.814,1.81,1.9369999999999998,2.237,2.588,2.806,2.9930000000000003,3.233,3.54,2.71
1999-12-01,3.4160000000000004,4.21,4.288,4.649,5.04,6.023,7.153,9.091000000000001,10.265999999999998,11.228,12.66,13.113,13.214,12.777000000000001,11.95,11.769,9.878,10.972999999999999,9.449,7.71,6.27,5.102,5.432,4.801,2.9189999999999996,1.506,1.5130000000000001,1.719,1.945,2.1919999999999997,2.536,2.5660000000000003,2.763,2.9530000000000003,3.147,2.918
2000-01-01,-9999.0,3.3930000000000002,3.825,3.8169999999999997,4.272,4.677,5.382999999999999,6.506,8.026,9.443,10.677,12.317,13.677999999999999,14.373,14.520999999999999,14.427999999999999,14.029000000000002,13.020999999999999,10.824000000000002,9.337,8.405,6.531000000000001,6.501,5.287999999999999,2.674,1.1440000000000001,1.129,1.2930000000000001,1.5519999999999998,1.8159999999999998,2.127,2.427,2.7689999999999997,3.142,3.2319999999999998,3.202
2000-02-01,4.855,4.553999999999999,4.631,5.428,6.2620000000000005,7.046,7.9479999999999995,8.918,9.836,11.019,12.359000000000002,13.654000000000002,14.392999999999999,15.007,15.92,15.377,14.607999999999999,11.8,9.579,8.546,7.968999999999999,9.01,7.745,5.818,3.929,1.932,1.715,1.818,2.076,2.325,2.605,2.966,3.2910000000000004,3.35,3.2510000000000003,3.295
2000-03-01,5.9079999999999995,6.819,6.414,6.742999999999999,7.1610000000000005,7.832000000000001,8.281,8.663,9.411,10.249,11.034,12.575,13.784,14.755999999999998,15.625,16.01,14.739,12.807,11.571,10.049,8.165,8.954,8.753,7.886,5.244,2.365,1.922,2.101,2.28,2.551,2.85,3.1239999999999997,3.218,3.197,3.425,3.245
