date,0km_ds,1km_ds,2km_ds,3km_ds,4km_ds,5km_ds,6km_ds,7km_ds,8km_ds,9km_ds,10km_ds,11km_ds
1996-05-01,0.005270759013985405,-0.10001698081168268,-0.09885949779566788,-0.04347149856131891,-0.033968470001134204,-0.025489802535085114,-0.008551036897387662,-0.023083264633140765,-0.0259764812644157,0.3299602457535235,0.2983205953338699,0.5716366164629388
1996-06-01,0.017742350218565402,-0.024102675104088492,0.026888604353392964,0.046901148972674875,0.03262775743777494,-0.0056952176214846275,0.038272052164462944,-0.005889894279184494,0.25790202048159444,0.19990040441842197,-0.27299411785099315,-0.4489194810130591
1996-07-01,-0.08564543116150154,0.016078570691848638,-0.03366210864529635,-0.02780616646536511,-0.05224979399964885,-0.07712038303693566,-0.0565933305659333,0.035861743541347316,0.12530944241424027,0.07561119873817043,-0.11933421293007207,0.09623919644942767
1996-08-01,-0.07614129603707676,-0.024821002386634865,0.03619871848215071,0.09864451135078815,0.1108424772177794,0.08370946111583798,0.012180543439630287,0.02047172452407599,0.07534363771174361,0.1257948013632433,0.15506329113924025,0.20068381341662497
1996-09-01,-0.2806488991888759,-0.20368638974221986,-0.049890601332018926,-0.018080287894769377,-0.021651581004027382,-0.027967287360632077,-0.03790426908150061,0.0010441281529923563,-0.03838003296444555,-0.04395837757485663,-0.0735025856442356,0.03460345514719878
1996-10-01,-0.14860708016892304,-0.08143849048603377,0.01989644773012366,-0.03365966185613424,-0.05714819310860038,-0.06262465097726383,-0.03798646027158636,0.004678595977737748,-0.16569998596753827,-0.26968312070870076,0.17210124903282886,0.20979814016783824
1996-11-01,-0.2191802079407656,-0.15665303086649301,-0.1261252000763594,-0.08895123748021125,-0.0888776559585855,-0.06064726679358158,0.007216086593039044,0.09691568613799353,0.11176556491262216,0.5281773460364901,0.6541550848269911,0.3985343855693346
1996-12-01,-0.3159669832253483,-0.060843964671246156,-0.05963756177924219,-0.06716910639805468,-0.030923337029832576,0.005954437376795969,-0.011784210054664492,-0.16071341789376495,-0.2361955484097875,-0.3177903994137047,-0.13557877207937663,0.07686888334124628
1997-01-01,-0.2936717017607036,-0.043680822227242,-0.08899095737046099,-0.08482177375705566,-0.07067981318111054,-0.0673305994922867,-0.0730689852017739,-0.11862062606611022,-0.16976586284688006,-0.40999836805744433,-0.3235298322872133,-0.5590673136260784
1997-02-01,-0.0942993153795689,-0.08014386801673257,-0.11773653787648324,-0.09620109351700655,-0.07920714509558141,-0.06649324733635038,-0.06666411615050608,0.010190310403505152,0.13853991191573126,0.0839749175106058,0.2964608971068742,-0.41316533152719737
1997-03-01,-0.21649604129810612,-0.19795817678090238,-0.13475373547315986,-0.07816642799415857,-0.06096366435001636,-0.12880970806645495,-0.08753493571827868,-0.09815621457127524,-0.22254616132167146,-0.1688575222691393,-0.16941806210179775,0.19857394022269995
1997-04-01,-0.05393743257820921,-0.056281681176550434,-0.027606191418826906,-0.07504856083348045,-0.13293481354967265,-0.14793114411591043,-0.19922437673130186,-0.24899975302543825,-0.38221302686621267,-0.5677252985884907,-0.6689166626914087,-0.4973047281816289
1997-05-01,0.030451902781035215,-0.06650817909096039,-0.0734617596319723,-0.047619047619047616,-0.0660088465464444,-0.07582096926093458,-0.11863722057635329,0.008019186090084805,-0.14432638862630934,-0.10613179135043982,-0.1237052493966209,-0.27447314272828927
1997-06-01,-0.12651067112368208,-0.11095124715109697,-0.10729833546734956,-0.08189067180446372,-0.019398209396055764,-0.06330515136444584,-0.054990038036587405,-0.036602813028371685,-0.09548851370052575,0.23602643809983692,0.17610622537066797,0.4863338365550077
1997-07-01,-0.09036535724096617,-0.025074777386859644,0.029627138907569225,-0.02306783642806904,-0.0539518296883655,-0.038218194254445954,-0.030118536967852078,-0.026070543824466164,-0.05929506070965451,-0.1373225552050473,-0.3446158530396833,0.30273300630693767
1997-08-01,0.13787303118346608,0.09737470167064426,-0.017938872311843608,-0.07016273486032254,-0.12032732006695195,-0.14692776904552457,-0.07844657684727492,-0.10309350503919378,-0.13922317914789245,-0.2129135086559167,-0.313607594936709,-0.3380120567102405
1997-09-01,-0.02201622247972191,0.0006678242286628829,-0.045851265898872395,-0.054414593286591775,-0.10076159336496687,-0.08093060824162343,-0.10815006468305302,-0.0785294279276803,0.034612667765481574,-0.005733701422807231,-0.4268572289257444,-0.4689747188577568
1997-10-01,-0.12062703116038986,-0.05797159060793961,-0.06972430542581853,-0.04595324499957821,-0.042472063996015975,0.049461507778220656,0.007541866265489577,0.05108760726401902,0.03601665185462365,0.2140397236240765,0.44737482038244775,-0.3032433658425948
1997-11-01,0.2553592409496997,0.041993306061733196,-0.014346759864315167,-0.0065361526042727915,0.0004706210454758158,0.06072496989005039,0.06529678356140271,0.17057717746988793,0.24891690600204427,0.15007161093467825,0.7757308540208953,0.1411499436302141
1997-12-01,-0.15893760539629007,-0.06117108276087662,-0.06194398682042839,-0.03847206789377912,-0.058119875652189755,-0.05350864714369909,-0.06895779191683846,-0.11099771589638927,-0.12123800432095656,-0.1278398680835471,0.03931169835259612,-0.0629623389949919
1998-01-01,-0.03974375983170035,-0.09182290490173947,-0.02709918185732746,-0.03446996056599398,-0.015118491610448058,0.020308533489552857,0.0080797435559656,0.0005532248397953892,-0.13844536434719767,-0.17104571252425232,0.11934344661929372,0.09966966349237065
1998-02-01,0.11577991219364502,0.11257932939781327,0.05597809552783684,0.0393524107079455,0.046208085239736595,-0.0037950326052097237,-0.06804139487728847,-0.17194437381422722,-0.2451746463436911,-0.3428273507691868,-0.49103018315201746,-0.5718289464465051
1998-03-01,0.07285171543748745,-0.007742229306614992,0.008301051466519285,-0.03945894596548942,-0.02374177900088631,-0.03209128480397809,0.04240730389416778,0.09087654394653623,0.25714285714285723,-0.17246833082168259,0.1411382961085714,-0.14585368235983584
1998-04-01,-0.09250269687162879,-0.058668424522082735,-0.024350688067924214,-0.0003531696980398693,-0.06233988044406498,-0.07575964027796707,-0.10847645429362882,-0.0937515435910099,-0.12501321412930222,0.2113192182410421,0.48428182989076,0.6613538846073732
1998-05-01,0.04353622258156104,0.06141393558612107,0.027649990415947907,0.008632086476397882,-0.03850516048542592,0.014034058452084967,0.05575006733099918,0.049988758150341164,-0.06870344462509932,-0.23795756105116433,-0.44470283588093307,-0.1829789632914604
1998-06-01,0.011056826947801645,-0.02168349482422758,0.01485275288092185,0.06426934057125165,0.1252807433160016,0.017775496125647695,0.061329469299040075,-0.012597313316363337,-0.10004612971676337,0.20420112271382865,0.28240093374781894,0.8519789280322627
1998-07-01,-0.1648353020502961,-0.1037715307303543,-0.08492116864679071,-0.03895517831782653,-0.05990895459887352,-0.06365424076607384,-0.06498777731654437,-0.003774920372773286,-0.04833195803371435,0.35745268138801267,1.0605703846544199,0.9665965895818732
1998-08-01,0.09051556820721544,0.0038186157517899793,-0.06475350396462119,-0.002528043497592775,0.005340205637769254,-0.004801938079513061,0.05553940098865935,-0.03880879059350516,-0.02336546322173429,0.06312630347423583,-0.25221518987341784,-0.25232972146171545
1998-09-01,-0.1765160293549633,-0.07305997061573401,-0.040657834627683846,-0.0192715765961406,0.034810000398739875,0.03468866740707632,0.012936610608020652,0.06391163378578889,0.04026371556392754,0.1000212359311956,0.42111693136746253,0.19509278993606044
1998-10-01,-0.021497714673015735,-0.06924789314676413,0.04782620299447559,0.06695361071257758,0.04236312136209405,0.03350618268847212,0.03622471198384727,0.13472582540632824,0.16457738902661492,0.13582707011197961,0.08212667182491461,0.26241778180993397
1998-11-01,-0.07920814028242693,0.05999256229081455,0.0008370166962804861,0.018636655746955423,0.06450994404838661,0.05217762927852702,0.05513266159193912,0.09157789691104454,0.3709536095020199,0.4355605371857938,0.660596185181635,0.38737316798196164
1998-12-01,0.022787787343569663,0.061825318940137555,0.023393739703459693,-0.006940753981673877,0.019870198338393198,0.10476151767025019,0.038489111927592135,-0.06235116878067757,-0.11847460181882126,-0.2492671308171492,0.03582261166068643,0.6783116107392826
1999-01-01,0.004036919811231238,0.02216512310819966,0.009846418831634644,0.014861207763086668,0.06365680678083366,0.11782854911150165,0.16651297589250444,0.08169286800977368,-0.006899270648531585,0.1688335237266316,0.06379662858695215,-0.08255992643055075
1999-02-01,-0.05174182913085156,0.016067868173110702,0.05050197748707025,0.04261876020734201,0.022782826700093874,0.08472009407404756,0.06876829198309012,-0.015627750503647703,0.15767895922550776,0.13162593380851045,0.26701636224789976,-0.014176612093327781
1999-03-01,-0.025724311939908862,0.03263880982200473,0.08135030437188726,0.10554523671113993,0.08988292364382654,0.020071460326346484,0.011253959381404582,0.01605107703323581,-0.15140913508260428,-0.24566926784142265,-0.14128040548542198,0.09772416487595272
1999-04-01,-0.08387270765911542,0.04062009865205873,0.07081017911230902,0.004679498499028856,-0.004839168801594051,-0.01757732661125504,-0.03833795013850422,0.03798468757717956,-0.077759487744839,0.22818268186753518,0.3114773648809809,0.4110560299937513
1999-05-01,-0.08631947958969548,0.001641478462670712,0.0207015526164463,0.02962905358114941,0.0876715436089372,0.0946256812462367,-0.019660651764072255,0.07996702390766713,-0.0097175483041555,0.18299000120467396,0.9011464199517301,-0.5606249941277611
1999-06-01,-0.15273849318590885,-0.12643400094220703,-0.07989756722151095,-0.05837681240946755,-0.038981017136879605,0.007106989876951136,-0.030556058685020756,-0.12909459133052142,0.06297628932558369,0.4676917969457353,0.7681115874868549,0.10722844504502625
1999-07-01,0.1571685438153983,0.02353911917395356,0.06859448554135848,0.07699454494777211,0.09072120385254419,0.07340116279069775,0.1422904847562382,0.13920018874601872,-0.10951314393492871,-0.2165812302839116,0.16370648533441598,-0.5697266993693063
1999-08-01,-0.17991366026372438,-0.1534606205250597,-0.13379854729609217,-0.0860932200160068,-0.09490156486622925,-0.05334044731567325,-0.005944880617750786,0.01777715565509515,-0.0007794824996674024,0.07506316021499919,0.4170886075949364,0.2750549492924074
1999-09-01,0.21962147547315566,0.03726459195939615,0.07734846481209874,-0.006763045231742814,0.005143745763387464,0.041265811830205994,0.03622250970245793,0.02038797604000672,-0.034612667765481574,-0.03546400509662345,0.19940421401435893,0.7741505085685568
1999-10-01,-0.21416033784605756,-0.021704563523612545,0.0014812244789026334,0.035572622162207655,0.05059607183988536,-0.013960909453530346,-0.034344194148620284,-0.06111000243907858,-0.04789746947939567,0.09896250731009966,0.04613684094174877,0.2723973690179178
1999-11-01,-0.2474672460041233,-0.07058386017106721,-0.007562519273410778,0.06312011160049545,0.062209130048282116,0.07739228408252084,0.00866810401724819,-0.0504072965257955,-0.03826120819743953,-0.03945866284741702,-0.004044857663184141,0.00011273957158946533
1999-12-01,-0.0829857104819384,-0.0320575727837749,-0.01416803953871504,0.030259110746090744,0.043067245986874406,0.00818989168207769,0.020252710816381275,0.1343733294454972,0.5602170527056223,0.8884206669109563,0.823047796522808,0.3198045732314334
2000-01-01,-0.13314254306995432,-0.030014682629320145,0.03795033730443497,-0.007252764246501189,-0.0017989967133713752,0.0061316149189612115,-0.08611074518069638,-0.13839841408879253,-0.18422147753904117,-0.28194527552630144,-0.4283181538725496,-0.3601393947460765
2000-02-01,-0.06489596124409158,0.04394229641502789,0.06601764526924235,0.08573457359937484,0.07215606392980242,0.07570466450486402,-0.0014729230828090525,-0.10998102763706062,-0.16581762091291036,-0.2903769515348027,-0.1779566594474142,-0.0266833267160243
2000-03-01,-0.13227574606304904,-0.11002315078371085,-0.08716104039845035,-0.035588197762622675,-0.011987499416950629,-0.04042283437340497,-0.01621017328116302,-0.10121924538059149,-0.16540330417881438,-0.12126050044016032,-0.06312024821771166,0.10558702871654632
2000-04-01,-0.033171521035598645,0.02749301025163124,-0.05565360490352726,-0.04962034257460705,-0.10987759749501866,-0.08625153290639054,-0.0941828254847645,-0.07231415164238067,0.0376791458386818,-0.151126492942454,-0.3682201974908172,-0.03750052072484931
2000-05-01,0.08970165282115207,0.06503650874511807,0.029087598236534506,0.019519402752935667,0.021038902120902876,-0.08601071467168951,-0.021007271747912816,-0.05381098703439997,-0.11143040798578295,-0.14605813413186033,-0.26270866854384534,-0.09080830193642955
2000-06-01,0.27462072512213953,0.17088325545270497,0.06991037131882194,0.01724162178125907,0.03613512598837027,0.020518826303884047,0.014870494475638435,-0.11638579736534052,-0.10425315988559813,0.14141063560089323,0.5053910068991023,0.0031882436155950163
2000-07-01,-0.1538221411982121,-0.09943959935364823,-0.0608607935440484,-0.05512124550389553,-0.06586607950938154,-0.05258207934336512,-0.11535445782021121,-0.1131296449215524,0.0793351408699753,0.8137815457413248,0.3947427179539227,0.46858210698434943
2000-08-01,0.11380612376930545,0.08949880668257756,-0.004077556794540751,-0.11012868884739008,-0.049602805600574,-0.022884912108670757,0.06158120900778632,-0.03957866741321392,-0.15846308865187553,-0.29162215779032497,-0.39493670886075966,0.07965398012827928
2000-09-01,-0.2414059482425647,-0.05890209696807809,0.013873193719795061,0.03165601538747913,0.016308465249810552,-0.029351949344448996,-0.0056921086675291695,0.09600483596197194,0.1664704497292206,-0.21172223401996168,-0.45803557980352466,-0.6245083259690528
2000-10-01,-0.15859995481482766,0.08496316319499671,0.02051028850516443,0.015838186063521432,-0.05177887757960603,-0.0630235341045075,-0.021596262718239022,-0.012151045477726852,0.05860891529070581,-0.3434122463124608,-0.44215762131093167,-0.43070991154456806
2000-11-01,-0.25429515174355444,-0.04996653030866478,-0.09478846972789616,-0.12067587266258091,-0.07967439995816716,-0.0700493414662572,-0.012144145729748845,0.02699064726496317,0.3060166480066202,0.7516034622330154,,
2000-12-01,0.005547173160557361,-0.007523716061498244,0.0009884678747941065,0.01573344928096363,-0.02652389695856887,-0.06960391814172784,-0.13993189353884755,-0.18530398017203684,-0.285936793448224,-0.4437522902161964,-0.60442479630474,-0.3897967622869221
2001-01-01,-0.10729109413793764,0.002908290038400615,0.025319362709917956,0.06827495554009123,0.027884449057256483,-0.00031243897676233405,-0.001580819391384341,-0.1343414319302936,-0.18229406224675312,0.3044660827938857,1.4362534135914558,
2001-02-01,0.10378643879627932,0.0244601691491718,0.015515667782172103,0.03869914080806629,0.0018802883108740987,0.04538003777215553,0.04948638980813735,-0.07054980734249998,-0.26524730571735916,-0.35962519104686536,-0.5886778752863706,-0.5046360090618214
2001-03-01,0.07699892694527447,0.0618619302440321,0.16380741560597706,0.22940917920288073,0.06278277904753,0.2040900334249912,-0.016620085708962493,-0.16072955824731,-0.34421768707482997,-0.5378165052744661,-0.5849695649084579,-0.844281109591717
2001-04-01,-0.07038834951456302,-0.04888277680540055,-0.041379474826492284,0.06533639413738311,-0.07514944491887282,-0.06367806694826735,-0.07922437673130192,-0.13973820696468256,-0.20017518159989137,0.07379885993485326,0.606330200830034,-0.10228702353676301
2001-05-01,0.33311937590263296,0.2135620082639952,0.1225321065746598,0.1436866526686886,0.10865373709878642,-0.002948850565839634,-0.06308914624293031,-0.12500936820804906,0.13056301281808896,-0.2765071333918462,0.23932773531777982,0.18857873028102162
2001-06-01,0.001285677552070142,0.09419524058111246,0.05813060179257347,0.09873852082073482,-0.04424206996277267,0.14031091075353344,0.0011048723057416642,-0.04719347466602251,-0.10670726081741845,-0.41940303012011837,-0.13695353217847514,0.010630997751338418
2001-07-01,-0.04185500586869136,-0.058767576983462896,-0.06373757752372414,-0.1209004154334179,0.03086628213267757,0.09793946648426816,0.02024814353581477,-0.08764893240533186,-0.05045384887421897,-0.16039037854889585,-0.30497310463818117,-0.4417192244802617
2001-08-01,0.16789196946349375,0.12386634844868716,0.1585967498424854,0.06985784519227088,0.07460346980525513,0.039295138938959195,-0.018739297599431517,-0.11502659574468095,-0.1802125515694215,-0.2539464537022907,-0.15474683544303805,-0.5348269257959614
2001-09-01,-0.23182696021629967,-0.16762388139441708,-0.05825779615782269,-0.03356704101259529,-0.04334303600622047,-0.16297183078276653,-0.2804657179818887,-0.1739297686431829,0.2554744525547447,1.7993204502017417,1.4827205328602744,0.3792171336486975
