date,-11km_ds,-10km_ds,-9km_ds,-8km_ds,-7km_ds,-6km_ds,-5km_ds,-4km_ds,-3km_ds,-2km_ds,-1km_ds,0km_ds,1km_ds,2km_ds,3km_ds,4km_ds,5km_ds,6km_ds,7km_ds,8km_ds,9km_ds,10km_ds,11km_ds,12km_ds,13km_ds,14km_ds,15km_ds,16km_ds,17km_ds,18km_ds,19km_ds,20km_ds,21km_ds,22km_ds,23km_ds,24km_ds
1993-10-15,-0.10872368845285812,-0.11750887983568038,0.00036531187027880404,0.05212227842533522,0.004652013694691765,0.04920764824045844,0.04062515653959803,0.036438156195609375,0.09747799089865165,0.1650847077302816,0.3086656288668022,0.1031843488835107,0.05184835019381679,0.12875422148510332,0.12602037215648426,-0.08054516542306997,-0.20216201964273933,-0.015375011072538866,0.032351521004345636,-0.03142842231616303,-0.04412594439937362,-0.036624183133907445,-0.0867318377001807,-0.06211250140908582,-0.04778203107408257,-0.06391008532872246,-0.10537496029929179,-0.050571878134287866,-0.024259719858620184,0.08422565187852844,0.14153373859771312,0.0655674993305538,0.040475167634807976,0.005531905206365154,,
1993-11-15,-0.41101345969516556,-0.10730450873990355,0.023070024309079343,-0.05624238623068648,-0.0594160698827418,0.009463354977724566,0.13715507748288344,0.43489095472058237,0.06867711155613151,-0.16606542093956467,-0.21003958192729336,-0.06064755942482646,-0.026117097947697083,-0.1272987987870335,-0.1250833194467588,-0.2704603876705034,-0.22611673196979765,-0.17341264812115834,-0.012845013941539526,0.040016668185902354,0.042893216754521665,0.06570766355140203,0.07507816647985364,0.06881856374178444,0.06744026392570404,0.05789702592991468,0.02910395198211588,0.009002058747029789,-0.01828441517397489,-0.010990775599050916,0.08385370205173963,0.07132544516171843,0.03181012112893339,0.02340482335142828,,
1993-12-15,-0.046940921744509874,-0.054179997217972,-0.15429947177404857,-0.059564676147723435,0.019211816009396556,0.05014517299782274,0.13615232105011288,0.13766686012768428,0.15558126084441895,0.10979114385169582,0.2864646084337351,0.18223984358027417,0.0712189877481538,0.05451847956730772,-0.01955862852813038,-0.29538859892534947,-0.2121021638277114,-0.1943018922512073,-0.022083379235454323,0.039181447694739614,0.015337617481526228,0.023781915065744848,0.06852283221457998,0.08779783393501782,0.06109911952420177,0.02848014854459047,0.03631532329495145,0.08688735492260252,0.12598570892131175,0.08727078209702965,0.16562373209325548,0.2926001234523074,0.2739337728205742,0.24821799370985184,0.3361176719089039,
1994-01-15,-0.22964601142630328,-0.12533214687380267,-0.08813496705867885,-0.08630324102818823,-0.11698636715310962,-0.1799852364341645,-0.15617476164489116,-0.1444316877152699,-0.1649826425925567,-0.2087002181113176,-0.3662723024269905,-0.1980542293487072,-0.15396864359308426,-0.11233332300478192,-0.2186642518782109,-0.28427974097442194,-0.029983052537135,0.017429661586189197,0.018255224776591937,-0.007559929623927806,0.1056883759274528,0.03818565667547388,0.04009998363053872,0.0626817793572804,0.07825574262555762,0.07077360876897135,0.07942900879076764,0.1729771751182026,0.07403807048694121,0.10961569833834377,0.1661184320266887,0.2630730766913669,0.4453961456102781,0.29708513231557393,,
1994-02-15,-0.606749403924925,-0.2529073573698683,-0.014327257252287498,0.06026523010470885,0.072833010246469,0.12057581518190143,0.225438411155715,0.1502268927633149,-0.025038874048084133,-0.15403092926766332,-0.2336912708393795,-0.12318106278626728,-0.07365134904380526,-0.09910695629264216,-0.016952359654932362,-0.1620249452069453,-0.1594402188704109,-0.05548062224620104,0.09548819225849109,0.14329486262894506,0.2259723209890049,0.23128802398642168,0.2538079465983703,0.2668480273693015,0.29395776345681285,0.3856628580372516,0.4541849224690347,0.5882715632284874,0.6348863830098153,0.6746914307184152,0.7479507281692745,0.8201135205937997,0.7251070548962063,0.6566983932043802,0.48881118881118923,0.17079796264855734
1994-03-15,-0.12210275366332328,-0.09059478707326676,-0.08577009950552471,-0.08337065711177942,-0.08837145969498916,-0.10481766690001904,-0.10788019773189884,-0.08458600295712193,-0.03345557708275676,0.2387059463872637,0.21909369712351928,-0.1363267139073984,-0.18150441762014752,-0.24703519393199636,-0.16857287234658094,-0.1191666204909403,-0.002634465295239813,0.08653485608241673,0.02573780119517794,0.043290021343364515,0.01750284137035238,-0.026693314689599117,-0.057899618057979475,-0.07882055745430609,-0.12366048259696713,-0.1241645839988475,-0.11643703310867524,-0.13491582518082432,-0.1151787256087034,-0.10426783181305181,-0.08304559227679509,-0.10679650610628809,-0.1252013436399694,-0.15130300605783506,-0.13408117808630227,
1994-04-15,-0.2976111163985914,0.05911479664620419,-0.11478502820551906,-0.09326232970640941,-0.017523142778820475,0.029795525452036068,-0.016150583107398184,-0.07879546165439194,-0.088717203396313,-0.1141935383320605,-0.18557174138224927,0.15800570581123172,0.12767067893497505,-0.18826800397078075,-0.0509583843812985,0.04698576895030025,0.1032410511633577,0.2407862657800776,0.3175493415030088,0.26697599220411056,0.19984177006553372,0.1366406413348906,0.10039555569362035,0.0759710285518091,0.019998426926359652,0.02183836202814556,0.055883776574745775,0.08511469009272814,0.17376074549409454,0.23503645575018184,0.20370989562703512,0.1530205772557587,0.12673449908121037,0.0651048467624241,0.14738940212222207,0.06500851908450578
1994-05-15,0.0886869788551527,0.029669324271337106,0.10692929366143598,0.10997081433721818,0.2350575707290256,0.046810092264637455,0.033404067618797786,-0.051589547818074066,-0.14813409234661606,-0.042636364910117436,-0.08966850249758403,-0.10279894155755276,0.0709259079453397,-0.07779063775143823,-0.09687908388154248,-0.07008158069468338,0.1707689955664273,0.2686678332020686,0.06275620623806495,0.047324265362596644,0.1274272383914687,0.14169050374478695,0.1056044988006688,0.05238024175496195,0.025834057591385264,0.0923037930824291,0.06801245614512239,0.04098879198434921,0.08690188803399469,0.14111905416552095,0.14926321320245498,0.16445668652445913,0.0875916761075668,,,
1994-06-15,-0.09920587886689579,-0.043830790594506765,-0.059059500959693124,-0.03986944710457918,0.043361234872505997,0.11749111625021162,0.014438059992208945,0.03735467632605778,-0.003157075520183229,0.05816329738736754,0.0023205590803609282,-0.23276106831216523,-0.07125369592647665,-0.07327485380116963,-0.16366457124435846,-0.08119711616477714,-0.07402917235174104,0.07796133882895458,0.09755823265799922,0.015275236485522332,0.016699126420051794,0.028336062726415524,0.015472229294516509,0.01731176315156612,0.013820142564414219,-0.004169282227614583,-0.0012364028568795516,0.04402799729058485,0.06715581753523404,0.0814632850883016,0.06677237326866589,0.001215723355396627,0.11721181442774621,0.07331249761786794,,
1994-07-15,0.37525726901919676,0.25744730954904005,0.047952803054843944,0.029146419082064622,0.005340110506333115,0.057706195155043084,0.11965742910236733,0.25222735013203684,0.5056784299174407,0.3810924768502828,0.2657451952428629,-0.20501211044727924,-0.3244381012441155,-0.2726277887602372,-0.11972895980117458,-0.05508644523708931,-0.051439268045766214,-0.025037383535907377,0.02374609852858793,0.06426890848800892,0.03709884103510276,-0.030164694523988983,-0.011856610591826966,-0.08967463656211737,-0.05164162758029592,-0.0046554392632209615,0.01379312563745359,-0.006834366514677915,-0.034110977546265527,-0.0210561606646388,-0.027625246864409293,-0.04846301353942712,-0.05371933842916854,-0.09874152952565345,-0.10863039116595509,-0.18520198440822105
1994-08-15,0.07079759313788234,-0.04247534202990778,0.018164534727531923,0.016678307617414647,0.008569630963487009,0.05010430947129992,0.041516641501154944,0.01912615243658019,0.026667721769407217,0.042499585612464745,-0.06602675974403723,-0.2625806560304598,-0.2473432777615286,-0.11961757143374505,0.03606918907429027,0.0573120155593054,0.014373197270308717,0.043401406436131516,0.01994147691798498,0.035041524584754125,-0.009644794058728645,-0.02636495744239145,0.01906519452544861,0.03336572315535751,0.008427217739357302,-0.01960758717021557,-0.010222845778734441,0.009830290173497961,0.006700966764864574,0.006037377315327303,0.012483988264947742,0.04771540432556979,0.1021699005087109,0.15943234392056962,,
1994-10-15,0.10114688406798385,-0.034305103210358366,-0.025371498603566064,-0.07113359235637673,0.015524135587904537,-0.06453388884755587,-0.07963065003589982,-0.04287612524095595,-0.04350784672308955,-0.0017726915741052434,0.08813315770566395,-0.024213450327257177,-0.09662475181998677,-0.1022695047650148,-0.029334964360488498,0.0155347681373086,0.157471491661723,0.15505350672577645,0.07947851279575088,0.040036184611102345,0.03173983153551071,0.006612880175650748,0.0048894454637533015,0.03676221926037898,0.05850033776176534,0.06822538811412235,0.058278577291607334,0.020721955887630192,0.032239821966226,0.06265368821658528,0.13942401969071003,0.1956313836502047,0.16827919834139604,0.09363261775217951,,
1994-11-15,-0.022450825536970264,-0.040661181825002085,-0.12604139623799293,-0.17868988891435184,-0.16069882741795863,-0.16900096089450561,0.007883943248376114,-0.11911915450143165,-0.11791730474732007,0.018888573628957128,0.051967240026995876,-0.13988066125403512,-0.2475804790994576,0.020795950509712356,0.3527745375770707,0.1125205530210045,-0.04748804928489435,-0.016756701096254975,-0.03549609950186407,0.01311968538799101,0.02456993150468739,-0.0068844859813083316,-0.0396053330187011,-0.01790861494814332,-0.025582104921909328,-0.029709634661585726,-0.02670765131911375,-0.04789342126725367,-0.04168153411697562,0.01309615144432345,-0.03485408436345082,-0.009102374749000284,0.03311258278145675,,,
1994-12-15,-0.1074048871017632,-0.17060787313951878,-0.17758453411908434,-0.02323739107472944,-0.004846832007992732,-0.012324582627630955,0.012938401586107802,0.09640162507254801,0.08754027926960271,-0.041022423702744504,-0.12778614457831322,0.043808385835324856,-0.08783102755732099,-0.06092247596153841,0.04991475658268604,-0.010488481682502854,-0.09777524112159644,-0.1284622961886328,-0.185933491761225,-0.018067903293643425,0.01006178530638073,0.0316453989450636,0.055199790492205365,0.07048664259927778,0.10067860304051447,0.10745931407350744,0.13564635681320228,0.27077425334421584,0.36784561716670916,0.36274324333139796,0.32446708904216476,0.27936530990160113,0.17320286282133476,0.07656251897366152,0.03546671275227057,
1995-01-15,0.3578871262705737,0.029871590473718783,-0.0730866325965153,0.02056376505650069,0.0633620574660512,0.10301205691209893,0.23360405765465003,0.17703788748564864,0.10982681380059348,0.10739962840294047,0.21415541773075525,0.05278803711377373,-0.03336417363720478,-0.034724589181875466,-0.08650918969589132,-0.10283714473345161,-0.1391566144950655,-0.17161672748928392,-0.2745811002902048,-0.24643171321750604,-0.18080791426215986,-0.1680315537969481,-0.17587816963438926,-0.16146538536537128,-0.06698786857323233,-0.017429911467116293,0.009102866102412654,-0.013683034481586665,-0.05065814924662496,-0.09549278706098968,-0.02054378648874089,-0.03022772456172062,0.023324543861822374,-0.10194806536244751,-0.1412654632840875,-0.23049734915425393
1995-02-15,-0.12861771718530288,-0.18574948518646386,-0.22178877934605296,-0.09304893289168767,-0.12260157455394236,0.04775725210779132,0.16374392562856527,0.271554812514927,0.27506877716199524,0.3166974371190915,0.5703460062558448,0.18117627984273033,0.053956514223756316,0.04757751673889147,-0.0195240265939606,-0.003230114976239722,0.03962012805637924,-0.032665755064199824,0.023661477872163036,-0.14778878561944647,-0.12118394159857977,-0.04152512168921834,-0.054911315514120394,0.032487723514631875,0.039083870369511615,0.0944396619189232,0.15423085054421104,0.17684719078347236,0.169965172069461,0.1470309494568843,0.1188609557102123,0.15582884587396295,0.05209861922783174,0.2298024767168154,0.3382284382284386,0.15834748160724404
1995-03-15,-0.2847940471746956,-0.20013249694635954,-0.12783102374702407,-0.08032077121590206,-0.16566811909949158,-0.05914847578438233,0.03000595411179879,-0.0004928536224743581,0.029961251037918583,-0.007620084365219629,-0.08473456006768197,-0.1042179853787072,-0.1164220422617495,-0.06404797576717548,-0.18873172067689895,-0.08939251214421597,-0.011253786823441398,-0.009056416709565196,-0.02159058331037069,-0.06736594491282685,-0.005617795096606536,-0.014938868480148632,-0.03618476819210789,-0.020453435795104693,0.07637031418419893,0.12712103275269201,0.18024507514162597,0.19986305359012102,0.26034651470672854,0.267950881625131,0.31377281375519694,0.3361267539694217,0.2886478611032418,0.2501428734712539,0.43450010963773417,0.40851948646534747
1995-04-15,-0.023984010659560188,0.0540896247687595,0.034113431925598604,-0.075825066816148,-0.11374227695422058,-0.12580461836443557,-0.09844720899762603,-0.1349845025165639,-0.20048955863229562,-0.19280582267038632,-0.3328438249832824,-0.3276195808194213,-0.1929792838738046,-0.12471969214584311,-0.07089277951231072,-0.10420315894721803,-0.012173214625068726,-0.0993411616307183,0.008452440527774167,-0.08363416902905745,-0.029169688418887334,-0.06907507228786622,-0.04915970302258394,-0.040361652615114596,-0.04847105981466872,-0.052850225075919716,-0.04836577972612509,-0.05514885309907284,-0.08274500144038682,-0.12457993612711558,-0.07341087145510009,-0.02245515797141028,0.4492847727700682,0.3980029188109685,0.3346180248281793,
1995-06-15,-0.22247244281142586,-0.13833306927371164,-0.06804222648752423,-0.10364101862528585,-0.1133019993271004,0.03771222291161389,0.036594273470977885,0.3025795368286478,0.5817388878283724,0.7730059420882196,0.775160628294724,-0.05099909775195113,-0.08937079794346398,0.06724171539961009,-0.07526394261766604,-0.30215824002596375,-0.166175954986884,-0.14996991857462608,-0.14043655324007018,-0.1236510891177021,-0.1362981565047261,-0.08558617730254227,-0.054300589097741075,-0.045213658212176745,-0.06331749618614611,-0.12377615170565787,-0.16188327830902155,-0.10661548882366226,-0.016536946754254322,0.02514606293984871,0.07247120272349972,0.04363096042145082,0.00037540719570831963,0.02082936311316088,,
1995-07-15,0.2400179620551583,0.21611915695278477,0.07168870434176564,0.003404625036622394,0.07034746730597102,0.01987001334879759,-0.02288807580881589,-0.0009131518546854872,-0.03767509044407049,-0.17691400371480087,-0.1329947007252925,-0.37428709833683194,-0.3859966476923843,-0.26283771062788286,-0.17139306690425654,-0.10208185158050684,-0.11811166504307295,-0.11176718684099532,0.002343741068059853,0.017941908942060235,0.010084663314557811,0.01337640163174816,-0.011472805966095463,-0.026909491098212748,-0.03531463536582467,-0.04394011370427711,-0.06693221195146815,-0.10593780419078835,-0.11620141578736481,-0.1099254243940733,-0.10138998213620765,-0.12558967559258108,,,,
1995-08-15,0.2815260530021761,-0.002923162583518971,-0.062428964063565545,-0.0028573242745572507,-0.0608118369383636,0.012910532276330587,0.031114896692348258,-0.016978755082173738,-0.07085542454696538,-0.041969169567379325,-0.13673647469458997,-0.09875836042926703,-0.028955835039484946,0.042711766197081204,0.1409023275587201,0.10921831650602026,0.06698250409794228,0.08625202276599085,0.06619577400160988,0.02369101308986917,0.03524046839628017,0.010504463358937252,-0.02809707062372855,-0.05743724997791617,-0.0914014245706467,-0.12109186324295418,-0.1296619173454656,-0.1307106598984772,-0.14028463549230316,-0.1305992177699062,-0.09081752820131396,-0.03296627706347376,,,,
1995-09-15,-0.2395106855336038,-0.13177641392345968,-0.06477636326502823,-0.01142564395834821,0.06116332033192855,0.0855193004905096,0.06588224085365876,0.09993193598492116,0.05249431839350245,0.18134931697797596,0.3202512894647604,0.20182928228786517,0.14934009181331293,0.02442988250017389,-0.0063687632992574,-0.07705936590392723,-0.06882318967577475,-0.04016697229582626,-0.05215063151155324,-0.005178425487417811,0.03313933748761098,0.06205715835508685,0.07109661501022428,0.09375855836117641,0.050539466212379265,0.022946827938490736,0.01900687844833857,0.05900892078132502,0.10456212567549107,0.12631630557356333,0.10338500169008635,0.09569665543892998,0.08569585441211444,0.13903388061117966,,
1995-10-15,-0.03088296255354435,-0.08239806629520768,-0.12464205328839613,-0.20328421669965555,-0.2545801426966,-0.2924038390000744,-0.30321094023944306,-0.32704508449834374,-0.31055160974779916,-0.28414675193537525,-0.366423182852353,-0.2514216907688457,-0.19175569632220849,-0.07367082298550305,-0.027296180416696247,0.014195674986641305,0.06848592709775239,0.046040671016944174,0.00965717044905839,0.027914339891793993,0.045975514891713413,0.04047628327551952,0.0270165322150064,0.0015052351681287199,-0.02382346318396773,-0.051888884712250526,-0.10022727366471566,-0.14770374596280728,-0.1736091111402017,-0.1463442495806453,-0.15118975974899732,-0.27718908993535063,-0.2978296195296886,,,
1995-11-15,-0.6454848595304632,-0.24189152016804644,0.022114181869675,0.013122821406602632,0.01459825293145512,0.021256151180735466,0.04149443814934797,0.031670849386730565,-0.023559901048415512,-0.10040128085606588,-0.11548072889115893,-0.08060256284847903,-0.013839316356647606,-0.03865351313655288,-0.22894100983169455,-0.35315300710960856,-0.08985678514866344,-0.13149515239845386,-0.12271687709514714,-0.06792285755212077,-0.10019885735930052,-0.10321644859813074,-0.10180520323284765,-0.059230604041461105,-0.016743263601518038,-0.00864675668958664,-0.05151280834188246,-0.06396222838425837,-0.12591116231177818,-0.15181900904597934,-0.13291703835860819,-0.1421779319271811,-0.15782829547845445,-0.21373269428800265,-0.19190424704565717,
1995-12-15,-0.18958243117847212,-0.01787453053275845,-0.11710805275072764,-0.12033648949413403,0.0224925407390405,0.07790950883135773,0.07385314828741366,0.03842135809634361,0.019499297694786612,0.06498421436088384,0.15888554216867468,0.06932435368238105,0.025459350898543103,0.04251802884615362,0.008287554461072206,0.16331158984016036,0.09110366396846983,-0.04439591929517614,0.0026471097401677465,0.08413511044074763,0.08280882332704916,0.016937771689300822,0.02408788300643679,0.020814440433212775,-0.015711912045592042,-0.0682854568292286,-0.05420493217099434,-0.08641702057021122,-0.13056799690886015,-0.0893909049989237,-0.08886270715645583,-0.10738535274681389,-0.13876429510083946,-0.06653228254665994,-0.0938034064942299,
1996-01-15,0.15258225945930604,-0.004832350796534484,0.016883196847484475,-0.005265118589345458,-0.03687004775498237,-0.10020408458654777,-0.15534011749221538,-0.1623421354764639,-0.176075868355216,-0.1609176831731157,-0.2845155574086621,-0.21749391946671454,-0.20535236620657973,-0.27574133176339355,-0.32786668911570505,-0.29422180104242,-0.2374439238361081,-0.2550672049525999,-0.3102455077341313,-0.16695073674950514,-0.14671063478977725,-0.14390604654690708,-0.0674499757056407,-0.0411442727315171,-0.06327161412891347,-0.1515335160202361,-0.171059573614321,-0.24485452483209477,-0.3423467211569937,-0.3449859003938569,-0.4139916597164305,-0.3585758178203507,-0.37751075088042196,,,
1996-02-15,-0.3063275661796173,-0.16160978919427227,-0.14433647776438055,-0.11639306470595374,-0.04614207909693934,-0.008837486032708883,-0.03486160997253328,0.07284451874850721,0.10557792751485197,-0.10189982728842843,-0.1959627229047757,-0.09641279234729039,-0.0966670682457456,0.008130967630572484,0.03850619694324257,0.03232096641869442,0.009640038388265758,-0.0022728047899440024,0.0206718123409944,-0.09113812004221551,-0.14465092918131592,-0.0913572616000419,-0.10309905625552115,-0.09754310425220698,-0.07821989892901869,-0.06045547033964622,-0.025078187080359658,-0.03144531909861828,0.047117562531966084,0.05123848297751811,0.07557267977775373,0.05971474312327164,-0.04358571686018064,-0.15318800532187082,-0.2146853146853145,
1996-03-15,-0.02645298785113107,0.044510692917624,0.10469446309749089,0.18696013820461996,0.18423202614379036,0.21817603258448426,0.38174164693501694,0.4496057171020204,0.7941115416551341,0.8255544972105049,0.5033312182741113,0.24039280690515982,0.02238919997483359,-0.24289569189694526,-0.30446958621514336,-0.24902015108697653,-0.22114343552613475,-0.15149319656555246,-0.08708322547783474,-0.06637735676878698,-0.04789738593927579,-0.041852054063535316,0.04626684085084291,0.06682127921540322,0.08029975533668285,0.08714007428703882,0.09714851665970103,0.07585571829966087,0.105623668911529,0.138399097149602,0.06053132266929748,0.059069810992656374,-0.017224493099680428,-0.10689793119213621,-0.10140913340027011,-0.09601114057343452
1996-04-15,-0.3787475016655562,-0.255795974340331,-0.2153720079280378,-0.2632105784726879,-0.22037829745060425,-0.1568643369944676,-0.14802755328395195,-0.13609349674410665,-0.1086055228333205,-0.09636394806975977,0.1597676583581366,0.14081680057653723,-0.08431516785363499,-0.2932563961605241,-0.1327510571868948,-0.1138784684894639,-0.13029104560563082,-0.06866092712087973,-0.09286089174773277,-0.17022501771793053,-0.11254631522040114,-0.09234488069314738,-0.12312965321570211,-0.1343063147511322,-0.09543022107510861,-0.013618198003674318,-0.010611017469902137,-0.03572474377745255,-0.07286687068666779,-0.08613569048071551,-0.08651793476303889,-0.16108986615678772,-0.2045816099268216,,,
1996-05-15,-0.20750800408120176,-0.11713501503071495,-0.1390026455985213,-0.1561146824866949,-0.08177995866716903,0.08034894398530745,0.09322619870770842,0.15719081155795414,0.16907723662941876,0.6218351991705315,0.4537452115086801,0.11857292759706188,-0.07198129018367863,-0.07833976801358446,-0.14352670166345494,0.05065277243257647,-0.03297151302043513,-0.07157086702565536,0.07070019096117126,0.07008887392201928,0.04706176405243282,0.019417210734327686,-0.017837127773539678,0.0075361886285629665,-0.03589392622561132,-0.029647191681718504,-0.014278332290788388,-0.057129797231821225,-0.05470660752438834,-0.06641806433874087,-0.13178094623964082,-0.09966263105075494,-0.05387275654403418,,,
