date,925hPa,850hPa,700hPa,500hPa,400hPa,300hPa,250hPa,200hPa,150hPa,100hPa,50hPa,30hPa,20hPa,10hPa,925hPa_ds,850hPa_ds,700hPa_ds,500hPa_ds,400hPa_ds,300hPa_ds,250hPa_ds,200hPa_ds,150hPa_ds,100hPa_ds,50hPa_ds,30hPa_ds,20hPa_ds,10hPa_ds
1978-08-01,2.932,3.491,3.63,3.312,2.763,2.41,3.3080000000000003,4.566,4.739,6.1960000000000015,11.779000000000002,11.428,11.132,6.7860000000000005,-0.2667893969544444,-0.16721905564324957,-0.05379623980921755,-0.01408593433319827,-0.03421784593416718,-0.06308675980379982,0.12949415550922264,0.17938459340188312,0.025776471888586013,-0.0829990238372638,-0.01274520293886857,-0.07048269083005108,-0.043283467759262735,-0.059365931711550364
1978-09-01,2.632,3.274,3.4930000000000003,2.939,2.512,2.127,2.457,2.472,3.263,5.636,11.945,11.156,12.059,7.064,-0.21787608447082976,-0.130130419212864,-0.021354090532572957,-0.010669437695752742,0.023118265288955962,-0.01696958736474088,0.03618611047444403,-0.18213987744181342,-0.11548366186393264,-0.10403649433231982,0.024129395889093453,-0.06945842195832688,0.12231895552313862,0.05501298701298695
1978-10-01,2.2840000000000003,3.3710000000000004,3.689,2.553,2.128,1.57,1.4,1.392,2.5540000000000003,4.511,11.209,11.351,10.46,6.35,-0.26143642455640625,-0.07114297774546811,0.0741376319571788,-0.04723677941877086,-0.05223258282162071,-0.1932874166393351,-0.3503929234292935,-0.49848220034955393,-0.28663033595017484,-0.2552026248489445,-0.03558725375872056,-0.06561078047772333,-0.009401836844077558,0.012851969877452903
1978-11-01,2.273,3.221,3.637,2.662,2.273,2.083,2.055,2.991,4.23,5.862,12.549,12.669,10.981,5.608,-0.21130588788086896,-0.07828782639799689,0.08976503782865995,0.0338784196004498,0.043328583860078665,-0.03797711943500972,-0.1983094928478542,-0.11688503413913999,-0.06918319725302682,-0.20308145462784633,0.020736636079408146,-0.014920876105377458,0.03507066565336994,0.006675417634321732
1978-12-01,2.46,2.477,2.847,2.155,1.709,1.789,2.316,3.27,5.03,8.852,12.213,12.53,10.536,5.605,-0.10788054618271255,-0.2573875412229362,-0.10516354294069825,-0.13366834170854272,-0.18987211327404457,-0.1303787302392425,-0.0591601536627368,-0.06772360192628336,-0.04032716307967967,0.1194343336595666,-0.06988933994688874,-0.09048160070693693,-0.057483737347218476,-0.02922893299145678
1979-01-01,2.152,2.7710000000000004,2.884,2.31,2.063,2.2880000000000003,4.1110000000000015,6.185,8.921,11.289,15.58,14.523,11.924,5.341,-0.25608518888696824,-0.17378481562384557,-0.09727202825277809,-0.06686337530955279,-0.009332720895273266,0.1067669172932332,0.4407637100583607,0.29293929988320794,0.3429569098959641,0.2580223166483361,0.03311032980592784,-0.020480157647948912,0.013319933344910252,-0.0967393262475228
1979-02-01,2.71,3.165,3.45,2.84,2.345,2.817,3.102,6.477,9.597,11.386,16.947,15.487,11.999,8.84,-0.12769410281514473,-0.13747487708222153,-0.010261957840506337,0.04926108374384235,-0.014826614385491996,0.09971940954007553,-0.17949170101615708,-0.0006653744901203866,0.08638108804135565,0.10016526796156763,0.023548552295653596,0.027669448587911216,0.05568451121851874,0.4099409866329122
1979-03-01,2.1180000000000003,2.802,3.522,2.906,2.539,3.255,5.582999999999998,9.615,9.766,9.615,18.834,16.070999999999998,12.689,6.33,-0.352124344406987,-0.27586373988467316,-0.05560055639660589,-0.016914749661704948,-0.010257034961627295,0.12014453477868109,0.28842178139753993,0.3245207968017725,0.0716877261888705,-0.06315274515814061,0.15983172771604623,0.11882091364109039,0.15736167932519915,0.007136535548432571
1979-04-01,2.717,3.903,4.277,3.047,2.423,2.881,4.745,8.524,11.749,13.278,18.043,15.19,12.093,6.259,-0.23226448304890168,-0.05673373210077951,0.0584122990627224,-0.044215864385513046,-0.13664706930340273,-0.09421504925592128,-0.002006853096600736,0.07336575844863116,0.26461381147577767,0.30086929544002605,0.14501933564700045,0.09697861469438597,0.09757176730413594,-0.0961488126934843
1979-05-01,2.886,4.007,3.48,2.8760000000000003,2.299,3.887,5.312,7.096,8.312000000000001,9.45,16.008,14.88,12.533,7.467,-0.2645455172889778,-0.11661851768499086,-0.17735358430352813,-0.15664461264959775,-0.2217716627056609,0.2711874799861011,0.22757538263034005,-0.04066245123857523,-0.04384211661514117,0.0072434482544222354,0.12659172515515876,0.13027323165347413,0.12008251891213544,-0.022433388519014573
1979-06-01,2.241,3.302,3.703,3.006,2.516,2.8680000000000003,3.716,6.085,5.968,9.258,13.776,13.234000000000002,12.303,7.766,-0.4219167333953148,-0.23027312638408637,-0.10476267225400934,-0.15403377110694189,-0.18782490568067947,-0.04029447031594216,-0.02270000164373666,-0.0290280972833531,-0.17165998224556073,0.12373688842135074,0.043810991106466614,0.021693816104377688,0.04449149169863591,0.02678180390860649
1979-07-01,2.885,3.713,4.025,3.539,2.568,1.91,1.729,3.3560000000000003,5.853,7.316,13.449000000000002,13.751,12.959,6.547999999999999,-0.26671599471323837,-0.11905201275933885,0.004715018721398159,-0.016355472103666897,-0.17770203439761487,-0.3528153848470701,-0.5176618642596772,-0.3837704175524643,0.040110098409338595,0.012616957535417955,0.061873071072269185,0.0595968088549309,0.07448455032889299,-0.1239638953965441
1979-08-01,2.613,3.533,3.196,2.8760000000000003,2.221,2.41,3.511,4.239,4.808,6.574,12.328,10.951,11.268,7.705,-0.3465623104508742,-0.15719992082142678,-0.16692363152348733,-0.14387413862991477,-0.2236691407237731,-0.06308675980379982,0.19880712817197113,0.09492143920950122,0.040711811951956424,-0.02705545234121593,0.03326913474570217,-0.1092803594049606,-0.03159523128919974,0.06802026173924315
1979-09-01,3.389,4.082,4.113,3.145,2.662,2.128,2.784,2.792,2.834,5.617000000000001,12.026,11.98,10.207,7.039,0.0070736891065188495,0.08454722931371075,0.15235345709691597,0.058674589468138,0.08421211074808944,-0.01650741979885673,0.17409122163648846,-0.07626801691648188,-0.23177465452724025,-0.10705695327619583,0.03107409920152678,-0.0007271329383969438,-0.05004481474212808,0.05127922077922067
1979-10-01,3.01,3.662,3.25,2.643,2.322,1.466,1.643,2.425,2.892,5.65,11.355,11.7,12.095999999999998,6.65,-0.0266740971605881,0.009040170719696004,-0.05368736680378664,-0.013649356836588918,0.03417102569934054,-0.24672570241609257,-0.23763969513880653,-0.12630699414343982,-0.19222197790442672,-0.06714582806396285,-0.023025538980307896,-0.036881872221774685,0.14553301926711618,0.06070324404489174
1979-11-01,2.136,3.193,3.366,2.662,2.189,2.137,2.998,2.8560000000000003,3.744,7.187,11.718,12.545,10.808,5.232,-0.2588426645462103,-0.08630022654107547,0.008564508477115622,0.0338784196004498,0.004771786216327373,-0.01303749603102062,0.16957087126137865,-0.15674478686104434,-0.17612810650480676,-0.02295230542653215,-0.04685696855697625,-0.02456250617585924,0.01876366035712797,-0.060819225202786764
1979-12-01,2.436,2.834,2.719,2.5660000000000003,2.452,3.073,3.941,4.54,5.727,11.024,13.781,15.104,12.159,6.457000000000002,-0.11658415061019828,-0.1503578085691567,-0.14539503802450252,0.0315577889447238,0.16233679242366447,0.49376532251246946,0.6009714310946263,0.2943531642980653,0.0926533473245874,0.39410800884128566,0.04952550611577234,0.09635801300258776,0.08770455937691454,0.11833519708727291
1980-01-01,2.392,2.879,3.4210000000000003,2.49,2.126,2.442,3.037,5.721,6.55,9.717,14.643,14.611,12.12,6.041,-0.17312071181116553,-0.1415829968174131,0.07081566967657646,0.0058485694715210874,0.020920327375980978,0.18126084441873924,0.0643637527237265,0.1959427218483158,-0.013970658018320214,0.08284195684931195,-0.029022172057239923,-0.014544900047798704,0.029976316013109024,0.021643461924492596
1980-02-01,3.3710000000000004,4.089,4.107,2.724,2.335,2.2030000000000003,2.587,4.1930000000000005,7.403,7.2360000000000015,14.408,13.982,11.63,6.079,0.08507128391518358,0.11433340524827694,0.1782185910576929,0.006403940886699623,-0.019027780209008117,-0.13997804074661463,-0.31571406528974794,-0.3530631334316928,-0.16197986925391727,-0.30082593720622647,-0.12979951959191732,-0.07219769935067,0.02321950708153789,-0.03042632830978812
1980-03-01,2.9760000000000004,3.401,3.967,3.105,2.794,2.59,3.618,7.097,8.835,10.947,15.614,14.758,11.557,7.028,-0.08967046692879756,-0.12106087771155376,0.06372305303085313,0.05040595399188093,0.0891460592033136,-0.10870219813309248,-0.16505283806263646,-0.022347988049695296,-0.030477057047033414,0.06663202275130876,-0.03846168649472511,0.027413293728779365,0.05411213869976571,0.11819203346514749
1980-04-01,3.321,4.088,4.287,3.304,2.637,2.759,4.338,7.521,10.277,12.173,16.247,14.089,11.129,6.541,-0.06159379764644917,-0.012023442692284551,0.060886959570233976,0.03639999477199362,-0.06039551042223402,-0.13257178788513943,-0.08760921574985332,-0.052934787741417674,0.10617381398728107,0.19261047849009164,0.031044124938026767,0.017467524847215598,0.010078243473722685,-0.055425688421166436
1980-05-01,3.359,4.805,5.0360000000000005,3.943,3.37,3.674,5.787000000000001,11.349,9.644,12.294,14.928,13.552,11.055,7.425,-0.14400845203523094,0.059308216252462936,0.1904733762779979,0.15624140901343384,0.1407696810273697,0.2015288915536237,0.33734539519611795,0.5343181850188007,0.10938241426414551,0.3103757622052771,0.05058478717617516,0.02939938409730377,-0.012007320946807827,-0.027931955236866618
1980-06-01,3.264,3.894,4.197,4.072,3.346,3.5610000000000004,5.278,7.883999999999999,7.356,8.896,13.265999999999998,14.622,12.699000000000002,7.872000000000001,-0.15802597849277455,-0.09227242705621813,0.014666774115561172,0.14596622889305821,0.0801024902990646,0.1916009034884693,0.38810263490967634,0.2580349188197277,0.020990142527087002,0.0797972952469581,0.005168162602960544,0.12885045935304582,0.07811082281402733,0.040796595463372526
1980-07-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1980-08-01,3.434,4.129,3.935,3.618,3.145,2.293,2.593,3.14,3.732,6.284,11.548,12.074000000000002,11.531,7.3679999999999986,-0.1412533387249529,-0.015023626683179029,0.025705729022239426,0.07700395216862582,0.09930686736773231,-0.10857175943158215,-0.11463774327829081,-0.1889470820670361,-0.1921929113550953,-0.06997512359479784,-0.03210642699193954,-0.017939097749565643,-0.008992244586063394,0.021307370343250084
1980-09-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1980-10-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1980-11-01,2.109,3.775,4.2360000000000015,3.557,3.262,3.5860000000000003,3.818,4.292,5.334,10.843,14.092,13.611,11.25,4.77,-0.2682112263707667,0.080243233575772,0.26924517466104075,0.38148217074335083,0.4972889751656737,0.6561757319760226,0.4894668400520158,0.2672448791289906,0.17375338672632484,0.47406819984139575,0.14624437609618463,0.05832441039779837,0.06042664498683289,-0.14375147251859585
1980-12-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1981-01-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1981-02-01,5.455,4.467,4.89,3.824,4.549,5.726,8.09,11.709,19.594,16.230999999999998,25.729,21.6,-9999.0,-9999.0,0.7558777376912862,0.2173458843834806,0.40284609453910825,0.412807881773399,0.91111033311744,1.2353543979504693,1.1398814115987395,0.8065785286544974,1.218042204760063,0.568310421946619,0.5539553137437229,0.4333092328726599,,
1981-03-01,2.741,3.479,3.677,2.702,2.424,1.79,3.073,5.495,9.305,9.52,15.991,15.071,11.444,6.3870000000000005,-0.16155468745021315,-0.10090290901455315,-0.014038400303895403,-0.08592692828146144,-0.05508588134973799,-0.3840065384780832,-0.29082569689510274,-0.24303257634677694,0.021099149312660208,-0.07240916629282362,-0.01524534576259449,0.04920353366217878,0.04380542660553079,0.016205537527304775
1981-04-01,2.64,4.256,4.507,3.297,3.319,2.945,2.947,5.932,8.152999999999999,10.321,16.183,15.089,12.574000000000002,7.904,-0.25402216976411496,0.028578333635429817,0.11532949073548968,0.034204232071205605,0.18261179404952796,-0.07409348145042975,-0.38017159032153475,-0.25302608175536356,-0.12244476934530488,0.011166741846400667,0.026982647496281594,0.08968468183828775,0.14122776830250616,0.1414027455617031
1981-05-01,2.957,4.3180000000000005,4.055,3.46,2.97,3.0210000000000004,4.791,8.73,8.325,8.748,13.652,13.449000000000002,11.818,8.093,-0.2464522157392611,-0.04805559255397799,-0.04142781159505943,0.014606968091930243,0.005366751528572153,-0.012025372514018057,0.10717501095292908,0.18024475770676981,-0.04234668200445765,-0.06758035075876341,-0.03921600251010573,0.02157558417389614,0.056182494893769794,0.05952143922801867
1981-06-01,2.736,3.717,3.946,3.805,3.063,2.662,4.115,6.5539999999999985,7.636,7.951,13.849,12.411,11.862,7.484,-0.2942276584424727,-0.1335327712809355,-0.0460149891207995,0.07082551594746725,-0.01125106760728184,-0.10922729427511799,0.08223613919161024,0.04580934271239151,0.05985328008929264,-0.03490689135470294,0.049342219500105734,-0.041843588357909224,0.007051782047404572,-0.010502830227657618
1981-07-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1981-08-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1981-09-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1981-10-01,3.616,4.022,3.808,3.013,2.699,2.87,2.65,3.104,4.003,7.126,11.312,12.557,11.519,6.307,0.16928453975658264,0.10823581830546632,0.10878723298805548,0.12443226933460376,0.20207906906223938,0.47469115557013264,0.2296133949374088,0.11832704749639715,0.118096619103935,0.17655200517100897,-0.026725222099977446,0.03366447269326294,0.09088912441616347,0.0059932872467868045
1981-11-01,2.9760000000000004,3.238,3.247,2.55,2.194,1.917,1.68,2.64,3.73,5.832000000000002,11.765,12.884,11.295,5.65,0.03262370332887559,-0.07342315488255635,-0.027091812529651156,-0.00962059730234903,0.007066833695122041,-0.11464336915838395,-0.3446033810143042,-0.22052039121609146,-0.1792088240552696,-0.20715985045881927,-0.043033984901248074,0.0017964663555384553,0.06466835156678022,0.014214712844849946
1981-12-01,2.745,3.2030000000000003,3.125,2.717,2.337,2.885,3.825,4.8210000000000015,7.1770000000000005,9.781,15.203,14.041,13.967,5.226,-0.004525243606319433,-0.039730437842981206,-0.01778576455556095,0.09226130653266343,0.10782262801554002,0.4023797446952405,0.5538481918134854,0.3744662125729019,0.36929859852428215,0.23691676655266847,0.15782136778739464,0.019197752950829972,0.24944235387921418,-0.09487072324948323
1982-01-01,2.472,2.998,3.218,2.416,2.13,2.257,2.67,4.192,7.067,12.58,16.867,15.18,13.456,7.171,-0.14546588611923125,-0.1061013631325475,0.0072741376846602555,-0.02404411893847604,0.02284115583764792,0.09177138650822868,-0.06425708930775444,-0.1236860880985597,0.06385791752435593,0.40188862994384517,0.11845134357102605,0.0238319360258993,0.14351165909838245,0.2127471056878888
1982-02-01,3.259,4.185,3.701,2.693,2.31,1.904,3.359,5.575,7.37,9.739,17.207,16.897000000000002,12.674,7.126,0.049020265286141416,0.14049530471118565,0.06174507073399592,-0.005049261083743779,-0.029530694767798144,-0.2567036720751496,-0.11151277360195729,-0.13983471711941042,-0.16571547161979872,-0.058975097077313486,0.03925178139796501,0.12123269017820996,0.11507171390811778,0.13656555098938156
1982-03-01,2.909,4.601,4.195,3.29,2.8080000000000003,3.394,4.134,7.489,9.164,11.709,17.582,15.65,12.558,7.073,-0.11016511703490343,0.18906171762691604,0.12485964392851755,0.11299052774018947,0.09460348398099672,0.16797866391362332,-0.045972479975383826,0.03165223580327341,0.0056262874047520815,0.14087826385266053,0.08273130703533642,0.08951199666996872,0.14541319008320994,0.12535177186952037
1982-04-01,3.422,4.412,4.38,2.919,2.447,1.89,2.21,2.861,8.139,9.429,15.38,14.561,11.784,7.276,-0.03305449429272782,0.06627998308259306,0.08390130229009209,-0.08436695377135303,-0.12809549260644923,-0.40578495074407883,-0.5351812740449922,-0.639734932552612,-0.12395167149533126,-0.0762240859539083,-0.023976202280614724,0.05155402294700162,0.06952664400164878,0.05071436952264064
1982-05-01,4.518,4.578,4.1789999999999985,3.726,3.015,3.202,3.721,7.018,8.697000000000001,10.157,15.139,13.666,11.679,8.334,0.15134558312141305,0.009263894693813925,-0.012115123219668188,0.09260854425159887,0.020599581097186858,0.0471680758722654,-0.14009638577419142,-0.05120759340365294,0.0004457545474154276,0.08260018030901242,0.06543429079984688,0.03805873546884254,0.04375997274194771,0.09107273872807453
1982-06-01,3.871,4.6110000000000015,4.3039999999999985,3.852,3.047,2.715,3.056,5.259,7.49,8.378,14.251,14.351,12.524,9.188,-0.0014456380960569998,0.07486693344729828,0.04053509549520459,0.08405253283302064,-0.01641593307195161,-0.0914921502467864,-0.19627858046912253,-0.16083134981317232,0.03958892978899973,0.01692240777641796,0.07980186079110448,0.10792866517409122,0.06325379517464963,0.21479155476593834
1982-07-01,2.859,3.787,3.772,3.3110000000000004,3.027,2.764,2.7710000000000004,4.754,4.917,6.6110000000000015,13.123,13.797,12.279000000000002,7.38,-0.2733244467539509,-0.10149474072707147,-0.058438496741089856,-0.07972674996757301,-0.0307258793308334,-0.06344592864780195,-0.22697572346070874,-0.12706929828498686,-0.1262222187119908,-0.08496299804993851,0.03613356470231141,0.06314138402817852,0.018102924105909343,-0.012653260236178172
1982-08-01,3.205,3.719,3.615,3.205,3.03,2.846,2.991,3.16,4.839,6.495,12.616,13.795,12.001,8.482000000000001,-0.19851978759856556,-0.1128294666104971,-0.0577061727025678,-0.045937626672071324,0.059109636923443135,0.10641289692879072,0.021256656326506872,-0.18378113991459682,0.047421892270282394,-0.03874736278615717,0.05740780369498531,0.12204158907940534,0.031400925567830376,0.17572327840003393
1982-09-01,2.8360000000000003,3.777,3.379,2.707,2.061,1.6230000000000002,1.671,1.982,3.0860000000000003,5.115,11.51,12.896,10.925,7.569,-0.15725553782647153,0.0035117307981101993,-0.05329386541928552,-0.08876562362790162,-0.1605705633915055,-0.2499020405702746,-0.2952922301168921,-0.3442561638712274,-0.16346386163410842,-0.18686065800387078,-0.013166233011011708,0.07567803786531163,0.016778720382311225,0.13043506493506485
1982-10-01,3.055,3.532,3.524,2.81,2.252,2.091,2.258,3.139,4.089,5.683,11.574000000000002,12.106,10.677,6.509,-0.012122713231095107,-0.02678047979738766,0.026094067502601813,0.0486739717325711,0.0029944659237358287,0.07441784191538242,0.047723413497610986,0.13093704964278038,0.14211768061853372,-0.06169729927212414,-0.004182966812688896,-0.0034608500099832257,0.011148813385830082,0.038213145186195535
1982-11-01,3.05,3.855,3.674,2.481,2.02,2.187,2.024,3.592,4.587,4.934,11.06,11.876,10.67,5.872999999999998,0.05830050240358532,0.10313580541313937,0.10085145696521765,-0.03641909878710898,-0.0728008185669341,0.010054747861561877,-0.21040312093628077,0.06056467983022705,0.009375100283774305,-0.3292398323326158,-0.10037873973716989,-0.07658065550773255,0.005755760178622831,0.05424478027217731
1982-12-01,2.059,2.7110000000000003,2.777,2.129,1.83,1.939,2.443,3.2880000000000003,4.216,7.651,11.341,12.911,10.632,5.976,-0.2533032701586199,-0.1872335988112151,-0.12716514181465363,-0.14412060301507532,-0.13251373159245264,-0.05746470538507049,-0.007568331346315109,-0.06259180523963898,-0.19563008340833588,-0.03244553921945961,-0.13629861658377673,-0.06282585368932661,-0.04889588985152114,0.03502727858038427
1983-01-01,2.454,2.89,2.724,1.927,1.725,1.529,2.148,2.597,4.61,6.332999999999998,11.815,13.691,12.792,7.0920000000000005,-0.1516882218999164,-0.1383031819389801,-0.1473540239114311,-0.2215782355937265,-0.1716427259061301,-0.2603817235396183,-0.2472000853307327,-0.45711182509350184,-0.30601598984190165,-0.2942638558478244,-0.21654694822483717,-0.07659532041300472,0.08708391373264779,0.19938676245133283
1983-02-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1983-03-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1983-04-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1983-05-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1983-06-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1983-07-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1983-08-01,7.497000000000001,7.383999999999999,4.504,4.133,2.461,2.263,2.2,3.065,5.394,6.115,10.76,12.77,-9999.0,-9999.0,0.8747885030806722,0.7614593220080904,0.17402251677666222,0.2303088265099311,-0.13977926849221334,-0.12023457984896233,-0.24882492680765123,-0.20831936513868335,0.1675539753886966,-0.0949869320149886,-0.09815250731150586,0.03867133690061658,,
1983-09-01,3.265,3.689,3.333,2.895,2.342,2.043,2.1590000000000003,2.335,3.01,5.276,10.494000000000002,11.969,10.732,7.242000000000001,-0.029774094147894843,-0.01986900319983361,-0.06618184475953787,-0.025480783303574082,-0.04612142623139533,-0.05579166289899636,-0.08948888379555349,-0.22746626772922102,-0.18406552933203718,-0.16126624274260462,-0.10027510418918811,-0.0016446622821096853,-0.0011835947695228693,0.08159740259740265
1983-10-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1983-11-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1983-12-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1984-01-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1984-02-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1984-03-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1984-04-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1984-05-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1984-06-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1984-07-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1984-08-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1984-09-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1984-10-01,3.491,3.709,3.234,2.365,2.252,1.482,1.2990000000000002,1.523,2.45,4.457,9.312,12.644,11.733,8.12,0.12886402884132467,0.02199071359894938,-0.05834613669029108,-0.11739717325710647,0.0029944659237358287,-0.2385044276812068,-0.3972574339533229,-0.4512847637445191,-0.31567906150271274,-0.2641183992355899,-0.19880350673576644,0.04082612031007536,0.11115566427422921,0.2951744874653413
1984-11-01,2.869,3.5780000000000003,3.1060000000000003,2.144,1.652,1.35,1.291,1.913,2.256,5.117,11.43,13.528,12.13,6.254,-0.004503560198069936,0.02387027542625499,-0.06934005842842503,-0.16730453357499453,-0.24171631300622537,-0.37650941490027034,-0.4963589076723017,-0.435172541059236,-0.5035643718682811,-0.3043616177636796,-0.07028291095803368,0.051870738657072674,0.14337557366135856,0.12263695825339659
1984-12-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1985-01-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,
1985-02-01,2.151,3.721,3.462,2.644,2.177,1.7919999999999998,2.56,6.0,10.977,11.048,16.245,15.314,11.981,6.296,-0.30762731186545256,0.014046123973792662,-0.0068193907373428776,-0.023152709359605825,-0.08540620022056128,-0.3004269854824938,-0.32285582030991683,-0.0742615789625942,0.2425971869782184,0.06750622522741964,-0.01885016628058686,0.016189703343144075,0.054100852480129365,0.004184214009142047
1985-03-01,3.333,4.135,3.885,3.497,3.474,3.4560000000000004,4.856,6.077000000000001,10.063,11.822,14.135,13.565,10.411,6.138,0.019532370203735716,0.06863077643714356,0.04173533174309657,0.18301759133964815,0.35422097697648947,0.18931475029036018,0.12064771099166319,-0.16285877460588952,0.10427949914382596,0.151888533202336,-0.12954117705923787,-0.05564024058606231,-0.05041433970725448,-0.02341168164355783
1985-04-01,3.158,3.76,3.472,2.6180000000000003,2.299,3.55,4.712,8.051,8.648,9.458,13.716,13.249,10.539,7.187,-0.10765227731631638,-0.09129357742734594,-0.1407978717919635,-0.1787847499052422,-0.18083021557099585,0.11611821421085718,-0.008947585203621291,0.013804284522516492,-0.06916501475508348,-0.07338290433259781,-0.12957461576598914,-0.043194887025285,-0.04347069745982896,0.03786203597570351
