date,24km,23km,22km,21km,20km,19km,18km,17km,16km,15km,14km,13km,12km,11km,10km,9km,8km,7km,6km,5km,4km,3km,2km,1km,0km,-1km,-2km,-3km,-4km,-5km,-6km,-7km,-8km,-9km,-10km,-11km,24km_ds,23km_ds,22km_ds,21km_ds,20km_ds,19km_ds,18km_ds,17km_ds,16km_ds,15km_ds,14km_ds,13km_ds,12km_ds,11km_ds,10km_ds,9km_ds,8km_ds,7km_ds,6km_ds,5km_ds,4km_ds,3km_ds,2km_ds,1km_ds,0km_ds,-1km_ds,-2km_ds,-3km_ds,-4km_ds,-5km_ds,-6km_ds,-7km_ds,-8km_ds,-9km_ds,-10km_ds,-11km_ds
1974-11-01,-9999.0,-9999.0,6.231,6.238,5.791,6.22,7.568,9.189,10.643,11.492,12.849,13.505999999999998,14.314,14.439,14.48,14.103,15.375,14.487,12.050999999999998,10.854,8.311,7.69,5.621,5.307,3.651,2.382,2.035,2.499,2.484,2.817,3.241,3.638,3.66,3.554,3.635,3.0610000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-12-01,-9999.0,-9999.0,4.416,4.56,4.985,5.678,7.109,7.587999999999999,8.609,10.068,10.417,11.753,13.327,14.658,17.817,15.612,14.956,11.871,9.803,10.474,7.497999999999998,5.885,5.0360000000000005,3.939,2.574,1.574,1.524,1.76,1.865,2.022,2.202,2.475,2.643,2.824,2.882,3.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-01-01,-9999.0,-9999.0,3.293,4.595,5.358,6.278,7.569,8.72,9.892,11.38,13.209,14.483,15.371,15.969,15.502,15.099,13.122,10.713,8.701,8.722999999999999,8.878,6.941,5.686,5.8,3.747,1.284,0.947,1.151,1.361,1.696,1.806,2.055,2.231,2.136,2.169,2.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-02-01,2.852,3.61,4.589,4.987,5.7189999999999985,6.3370000000000015,7.655,8.756,10.336,11.724,12.915,14.111,14.706,14.977,15.095,15.04,13.279000000000002,11.439,10.503,7.71,6.757999999999999,6.3679999999999986,5.9460000000000015,6.037000000000001,4.711,3.317,2.302,2.441,2.638,3.304,3.281,3.289,3.573,3.796,3.861,3.761,-0.33013600030306467,-0.22080725232031084,-0.09448211530872146,-0.10908246391310572,-0.09340101522842689,-0.09511859442741344,-0.03567714475630934,-0.028457031157781344,0.0030393128510075714,0.004764639916851556,-0.014078902274421509,-0.031040333263712503,-0.050582652764776144,-0.08151312897983375,-0.07592594245835625,-0.06013339252632123,-0.11520890854499026,-0.17021131900964334,-0.14139150220381352,-0.3026463560784787,-0.3344317256180509,-0.3237851255027412,-0.30475283364960404,-0.18689496102496747,0.014267965032047962,0.32909268488142035,0.0955926825640772,0.1328131798010268,0.12686885946176835,0.2648705555821408,0.14630933057712883,0.061874045724509476,0.09012553631018584,0.12735034802784218,0.15534036213614483,0.1377615213789215
1975-03-01,3.51,4.399,5.081,5.932,6.737,8.779,9.862,11.326,12.313,13.463,15.332,16.615,16.393,16.927,18.048,17.322,15.764,13.408,14.336,11.794,9.938,9.582,9.308,7.492000000000001,4.332,2.141,2.112,2.387,2.609,2.8760000000000003,3.188,3.1910000000000003,2.892,3.318,3.187,3.009,-0.23343679476913098,-0.13631901460118023,-0.06691010036301502,0.013358091170736401,0.041015983388864745,0.2090239542777136,0.2073577571695283,0.2364375729208599,0.20541373993489806,0.17527111890312128,0.20971869950505698,0.1967084216149381,0.09897360191843844,0.08157296759791112,0.1385344082092905,0.10914778525549097,0.0700500751622388,-0.0034900392977805,0.1828118527329387,0.091031032342863,-0.0027449266939415756,0.007553320131087862,0.0037676334005081755,-0.09130970911075621,-0.17878398925771616,-0.22011337679190723,-0.1017384678091053,0.011092579355624495,0.014878926383351209,0.018338472433277846,0.03644602182291067,-0.04528965181943984,-0.17714285714285707,-0.07789576071978604,-0.10496384188724292,-0.11730949048751135
1975-04-01,5.3,4.976,5.5520000000000005,6.316,7.14,8.105,8.613999999999999,10.38,11.632,11.774,13.109000000000002,14.633,16.409000000000002,16.385,16.987000000000002,16.9,14.313,12.028,11.162,10.612,9.979,10.403,9.514,9.199,6.497999999999998,3.514,2.527,2.7,2.78,3.3480000000000003,3.4560000000000004,3.806,3.934,3.545,3.544,3.1830000000000003,0.0149179973437933,-0.08829403250334385,-0.07717298095702216,-0.03926727834684557,-0.019609525852821254,0.015314271397701317,-0.02118502631261253,0.06181111423675937,0.08930431830685874,0.007548340399131338,0.03243166969117235,0.06715123080709719,0.12479649950588664,0.08281359712527368,0.10279683677071459,0.11851085832471552,0.009245956546648509,-0.07300883890079723,-0.046169731712093424,0.008431709881077087,0.00938171703123012,0.10290356352456301,0.002205558006175615,0.029673971088574235,0.11224271470751825,0.18477726423443805,0.01766072941748961,0.04347826086956514,-0.010331298717673187,0.08627087825552113,0.03115442949849578,0.051393317142232296,0.01115942339409263,-0.10650430837573441,-0.08275144371532256,-0.12840786568773424
1975-05-01,4.686,5.651,6.082999999999998,6.81,7.484,8.197000000000001,8.888,9.635,11.002,11.396,12.164,13.1,13.556,13.499,13.06,11.642,10.902,10.781,10.834,10.401,10.032,10.468,9.26,8.827,5.391,3.153,2.8560000000000003,3.034,3.175,3.568,3.955,4.053,4.4510000000000005,4.5680000000000005,3.547,3.365,-0.12840225680451345,-0.0290847199179593,-0.06861290451938899,-0.05116932627004345,-0.0411940234769101,-0.03589989880104975,-0.039277945170312474,-0.03885081072543408,0.01599712186478558,-0.012023516025033003,-0.006748446428358711,0.011182833048696864,-0.000654263308729459,-0.03597364204299468,-0.0706032005835415,-0.15600730996360132,-0.16798738218496806,-0.10598974844473147,-0.005285054371216207,0.07594928524785177,0.10646041856232952,0.168928696056764,0.03417707676521822,0.0008574809901423765,-0.10574460805827886,0.03670925095044007,0.07719386472215241,0.12118622537358228,0.09591405272468374,0.12187293248350903,0.14283650286250923,0.08531612097003634,0.10547230731020762,0.08992757477395097,-0.14849009232492774,-0.18429186109932733
1975-06-01,4.681,5.127999999999999,4.865,6.901,7.122999999999998,8.693,9.326,10.241,11.26,12.139,12.625,12.79,13.113,13.302,13.207,12.964,12.555,9.938,10.163,9.186,7.681,7.523,7.651,7.572,4.799,3.06,2.928,2.823,3.112,3.627,4.027,4.167,4.574,4.671,4.815,4.7010000000000005,-0.09410626319493309,-0.08523315137892916,-0.22949965615687581,-0.02650747646772159,-0.08554017104756405,0.008339515674954544,-0.01078604907088815,-0.008139595885407976,0.009022733255296969,0.022351750117996283,0.016248232885188996,-0.00010260870414972363,0.006505094698059959,0.003646789567666709,0.0009979409572655317,0.017534163247752952,0.06093548370059858,-0.07133609906807302,0.046094066635358436,0.048627643103968964,-0.03506540412367903,-0.012516373560562458,-0.014998390730608225,-0.04447476555906973,-0.17639950087418527,0.010025993316004247,0.10013150479053173,0.024178980386228774,0.05598914149983019,0.1336220087904931,0.14918283264864482,0.12087690393732554,0.17603702434007532,0.16014260655389914,0.18167967032405186,0.15886890516347058
1975-07-01,4.191,4.955,5.66,6.478,7.716,8.465,9.291,10.397,11.543,12.243,12.751,13.058,13.445,13.219,12.758,11.47,10.311,8.916,7.576,6.737,5.401,5.533,5.4289999999999985,5.785,4.75,2.689,2.422,2.792,2.969,3.2260000000000004,3.3960000000000004,3.611,3.837,3.796,3.801,3.426,-0.11655734249259114,-0.12080521547011926,-0.06803910835792062,-0.03569847655683821,0.026297788249600943,0.003656226476484186,-0.010013529787835002,0.009529164436797214,0.03360332125849639,0.02904474286049375,0.02891180478250577,0.024041863391455184,0.0372082095806493,0.016750561912982565,0.00916850636042652,-0.0655381551552456,-0.0923841603680578,-0.11819780219780213,-0.15838015582261114,-0.13026077975729392,-0.2244078029913807,-0.13606270688901384,-0.12686471147454279,-0.08561965008904085,-0.08854055621412801,-0.09573593591199839,-0.08460890927519792,0.030892307692307566,0.007313303426697174,0.002015488894103828,-0.016975536958297573,-0.016582443186976152,0.004689891131683674,-0.03458799593082404,-0.057400763800486324,-0.1580378792843568
1975-08-01,3.929,4.685,5.859,6.477,7.025,8.224,9.233,10.35,11.161,11.895,12.072,12.284,11.762,11.85,11.932,11.606,10.662,9.78,8.504,7.122999999999998,6.0710000000000015,5.8039999999999985,4.489,4.26,3.46,2.722,2.314,2.207,2.511,2.94,3.14,3.2310000000000003,3.321,3.709,3.967,4.291,-0.10995327764406058,-0.04313712141197698,0.009460876968060035,-0.012230095408134809,-0.035169040506668796,0.03785966683493194,0.049780264868579276,0.06491961098336739,0.04798977742214672,0.045864194581163205,0.01722634583116535,0.010484602137692898,-0.04300649001050777,-0.03732639639094643,-0.019194478985762115,-0.014282977885237597,-0.04024132152262384,-0.030365674868949963,-0.04231710151455984,-0.07267247802735087,-0.07040909076100549,0.044048698900409036,-0.1093930721238676,-0.13089527943570264,-0.15082713676998902,0.04083309604198036,-0.013720742534301764,-0.09627983969332643,-0.05984274550103946,0.01201854415222028,-0.023347539508166103,-0.053838677117471555,-0.0837760259217298,-0.011572656551223578,0.014693957518136217,0.05433282449133246
1975-09-01,-9999.0,-9999.0,5.238,6.539,6.4529999999999985,8.325,8.898,10.127,10.558,11.048,11.533,11.482,11.786,11.734000000000002,11.49,11.056,10.181,9.456,8.918,7.354,6.24,4.783,3.86,3.765,2.928,1.963,2.009,2.092,1.881,2.14,2.576,2.97,3.035,3.3680000000000003,3.714,3.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-10-01,-9999.0,5.359,5.113,5.9220000000000015,6.385,6.694,7.818,8.759,10.024,10.968,11.691,11.989,11.975,12.396,11.794,11.165,10.555,9.557,8.419,7.097,5.882999999999999,4.367,3.555,2.9130000000000003,2.165,1.5419999999999998,1.479,1.793,2.029,2.039,2.306,2.656,2.797,2.887,2.958,3.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-11-01,-9999.0,4.346,4.883,5.171,5.564,6.705,8.121,9.364,10.473,11.339,11.911,12.209,12.512,11.944,11.375,11.107,10.553,9.323,7.999,6.851,6.229,3.997,3.408,3.498,2.211,1.6840000000000002,1.364,1.5319999999999998,1.751,1.869,2.151,2.438,2.844,3.216,3.757,4.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-12-01,-9999.0,3.2310000000000003,3.953,4.712,5.8020000000000005,6.056,7.421,8.853,10.181,11.036,11.901,12.817,13.546,12.935,12.148,10.868,10.125,8.822000000000003,8.46,6.922999999999999,5.17,4.007,3.528,3.173,2.489,1.638,1.401,1.499,1.6909999999999998,1.816,2.185,2.673,2.927,3.075,3.552,3.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-01-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,10.96,12.21,14.82,17.83,19.275,19.021,18.043,17.174,16.057000000000002,13.68,12.07,10.942,7.853,7.107,5.126,3.642,3.689,2.4930000000000003,1.264,1.3969999999999998,1.43,1.621,1.918,2.237,2.547,2.932,3.187,3.769,3.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-02-01,-9999.0,-9999.0,6.114,-9999.0,8.068999999999999,8.225,9.659,9.411,10.637,11.925999999999998,13.747,14.406,14.85,15.175,14.451,12.119000000000002,10.719,9.461,8.673,8.05,5.9,7.54,7.477,5.704,3.072,2.052,2.234,2.199,2.483,2.7230000000000003,3.278,3.423,3.5410000000000004,3.462,3.612,4.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-03-01,4.051,5.237,5.82,5.985,6.182,7.864,8.908999999999997,10.483,11.571,13.149,13.913,14.932,16.879,17.423,16.753,16.567999999999998,15.309,12.682,10.31,8.488,7.977,7.313,8.402000000000001,6.97,3.972,2.028,1.6780000000000002,1.871,2.073,2.428,2.6660000000000004,2.975,3.405,3.619,3.258,3.647,-0.11528559988881747,0.028210347927624276,0.06880204996796938,0.022412032308977967,-0.04474383118450911,0.08301223105592202,0.09068649955620808,0.14440888901018667,0.1327736851122151,0.14786005663352458,0.09775738756938802,0.07548902507097549,0.13155465300929198,0.11326554111528352,0.056841031733723714,0.0608682892340938,0.03916497086137489,-0.057447842957521734,-0.1493589424053712,-0.2147980835572138,-0.19952669352360355,-0.2310334554248962,-0.09393471682089913,-0.15462208655925944,-0.2470290871033353,-0.26127507152451557,-0.2863244076627266,-0.2074762396420723,-0.19362053875328208,-0.14029005178442341,-0.13326063545173147,-0.10991435730580812,-0.031179608772969717,0.005755045797195426,-0.08502422242505092,0.06984788574012829
1976-04-01,7.182,5.364,6.715,6.819,7.532,8.245,9.415,11.214,11.683,12.884,13.936,14.653,15.858,16.292,16.532,17.132,15.082,13.779000000000002,12.864,10.747,11.574000000000002,9.418,8.336,8.329,5.9929999999999986,2.8,2.095,2.214,2.548,2.602,2.704,3.025,3.398,3.597,3.4530000000000003,3.44,0.3753096333817215,-0.01720441928214158,0.11613534453775136,0.03724452643332175,0.03421583351212194,0.03285208731326911,0.06983317590744756,0.14712426156560876,0.09408032589228256,0.10253548647039319,0.09756409709483377,0.06860978507595138,0.08702680779842455,0.0766676304159267,0.07325821542906055,0.13386556359875915,0.06347009827684992,0.061939741335709675,0.09927186626551067,0.021260420852990503,0.1707169047920092,-0.0015240064140792894,-0.12188506080097952,-0.06770795682174849,0.025803414780264215,-0.055954371127937816,-0.15631213766140054,-0.14434782608695665,-0.09292235580310469,-0.15577155758038663,-0.1932171361794177,-0.16435502250256107,-0.12660912031186408,-0.09339802460578749,-0.10630381917297083,-0.05803426263456051
1976-05-01,4.887,5.445,6.14,6.336,7.9929999999999986,8.184,9.268,9.496,10.474,11.574000000000002,12.07,12.962,13.617,14.489,14.837,15.102,13.778,12.74,11.422,9.006,8.322000000000001,8.734,8.095,7.225,4.881,2.184,1.847,2.105,2.314,2.4290000000000003,2.982,3.18,3.822,4.3889999999999985,4.338,3.387,-0.09101618203236397,-0.06447819854066324,-0.05988545680569574,-0.11721128505829584,0.02401605696807272,-0.03742890957518516,0.001797030171190901,-0.05271689659042256,-0.03276187471261919,0.0034081980981281873,-0.01442401746056306,0.0005306780135273936,0.003842645066762517,0.03472686128150606,0.05585454157289388,0.09482714352600016,0.051501545427950025,0.056459568204630425,0.048701689954953796,-0.06835888251685862,-0.08214078914715836,-0.024701640107014065,-0.09593267425329996,-0.18078675652500528,-0.19034305916016675,-0.28189882522176934,-0.30336937389992463,-0.22211700579716848,-0.20127712818742727,-0.23625858940514471,-0.13832150403640892,-0.14845663343579674,-0.05074923420813005,0.0472180660426595,0.041401178318145854,-0.17895885097872863
1976-06-01,4.593,5.249,6.146,7.227,7.43,8.726,9.249,10.39,10.943,11.436,12.047,12.213,12.805,14.073,14.435,14.081,13.354,11.404000000000002,10.175,8.613,8.128,6.768,6.604,5.621,3.3760000000000003,1.895,1.908,2.137,2.279,2.589,2.797,2.912,3.019,3.003,3.4560000000000004,4.941,-0.11113652357494719,-0.06364836419422752,-0.02661970950465757,0.019479853291954292,-0.04612711931537269,0.012167331620804626,-0.018953481434338885,0.006291338614452889,-0.01938403463475004,-0.03685520929653134,-0.030277824826307132,-0.04521134949990466,-0.017135839425863043,0.061819370740172484,0.09407172542728308,0.10520661467846408,0.12845340098269956,0.06565537595368244,0.04732924609020688,-0.01678316023791811,0.021089492941379632,-0.11161914346110417,-0.1497907949790794,-0.2906752056533981,-0.4206136101169513,-0.374510046622932,-0.283111027616006,-0.22470050262650693,-0.22667119104173752,-0.19080579521406485,-0.20182160841364302,-0.21670421303923879,-0.22377442577991088,-0.25414081621037055,-0.15184113382348424,0.21803260166192454
1976-07-01,4.397,4.963,5.92,6.374,7.022,8.031,8.877,9.853,10.529000000000002,11.168,11.323,12.048,13.057,12.731,12.481,12.412,12.224,11.179,9.055,7.1610000000000005,6.388,5.468,4.9110000000000005,4.335,3.345,2.139,1.704,1.967,2.28,2.748,3.014,3.475,3.86,4.337,4.728,4.675,-0.07313353255545761,-0.11938572843152409,-0.025228184006871084,-0.051179698915295904,-0.06601048871323252,-0.04780116304398757,-0.05412658528970089,-0.04329221340812134,-0.05719402499084199,-0.061310815301315595,-0.08631727977787516,-0.05516492800273761,0.007276131832989065,-0.020784370700190524,-0.012742426094647739,0.011206662442292216,0.07600582132294266,0.10561538461538468,0.005922345436411855,-0.07552285050348545,-0.08267303194018509,-0.14621197926425594,-0.21017362277610574,-0.3148074646734645,-0.3581406653760543,-0.28069139714234465,-0.35597588001855385,-0.27372307692307696,-0.2264485241452107,-0.14645425806540696,-0.12755131578100984,-0.05362060096226592,0.010712269942220137,0.10300101729399792,0.17248334352836103,0.14891211743888838
1976-08-01,4.774,5.274,6.76,7.204,8.314,8.479,9.652,10.197,11.338,11.486,12.032,12.674,12.885,12.898,12.458,12.192,11.522,10.017,8.42,6.782,5.902,5.56,5.3279999999999985,4.959,4.1930000000000005,2.5980000000000003,2.167,2.275,2.594,3.093,3.28,3.283,3.611,4.027,3.692,3.602,0.08146679881070375,0.07716004731552484,0.16469628405941042,0.0986404805743085,0.14186542309289044,0.0700403836446239,0.09742002778203464,0.04917732108187408,0.06460963143197734,0.009902996129402415,0.013855814532851419,0.04256608983174198,0.04836434077662019,0.04781131977633527,0.024042505933236286,0.03548698376901461,0.03717309073497726,-0.006868401345835548,-0.0517768102954602,-0.11706650933335563,-0.09628635375909333,0.00015692038013014238,0.057062533242154656,0.01171134020618557,0.029069888879605918,-0.006581784159784963,-0.0763754749662196,-0.06843526746820007,-0.028766261182674877,0.0646848153274889,0.020197474653890084,-0.03861107303517781,-0.0037685123768040566,0.07317252954117624,-0.055646561341830346,-0.1149599548315593
1976-09-01,3.324,4.424,4.5680000000000005,5.518,6.09,6.912000000000001,8.582,9.503,10.498,11.368,11.826,12.564,12.612,12.45,12.444,11.564,11.877,10.803,9.486,7.664,6.417999999999998,4.89,3.903,3.4160000000000004,2.6660000000000004,1.902,2.011,1.987,2.466,2.653,2.76,3.107,3.325,3.486,3.18,3.389,-0.18847656250000006,-0.038751487898425974,-0.1017725217000477,-0.04494989150899593,-0.04610696588255394,-0.01871768257864228,0.10490582880096577,0.10491149287783143,0.11341562001371702,0.11274008657255359,0.08468876115934962,0.10362053162236493,0.06808156532369135,0.0367900242225434,0.0419985728640292,-0.015999097287608188,0.05290321088629424,0.03717169524636437,0.031001689368790306,-0.020272955405056223,-0.012073511892810924,-0.0677376038195654,-0.1348566912742622,-0.1427573866364072,-0.14516140275057332,-0.07792508905423336,0.041968911917098305,-0.0367888042321353,0.098643112415376,0.06262299078766362,0.0013565952613809906,0.026863912977878122,0.02075547250400443,0.007432165002858388,-0.10462013074455834,-0.038563772379384194
1976-10-01,3.358,3.301,4.339,4.646,5.059,6.107,6.933,8.227,9.73,10.477,11.08,11.627,12.018,12.253,12.288,11.594,10.559,9.243,8.229,7.21,4.87,3.991,3.169,3.002,2.235,1.44,1.457,1.5219999999999998,1.797,2.0540000000000003,2.361,2.793,2.978,3.091,3.0780000000000003,2.978,-0.1581850087741288,-0.24800097198703,-0.08508653090916743,-0.1048851411596554,-0.10437579807369965,-0.0350567447995383,-0.020777745367456465,0.03674617389345891,0.09001418203053331,0.05723536320129856,0.027733976440033514,0.008768505053820094,0.0045474835893998975,0.010512370591331793,0.016082125986330006,-0.015465836040456985,-0.0562999163307221,-0.10475175784952993,-0.09122886164821017,-0.04122882962409672,-0.19440103616730722,-0.1777879081429141,-0.21825777973725521,-0.1810905714036974,-0.2303098690621863,-0.2551915394689059,-0.18583997146593745,-0.1731129349208184,-0.11792167101827696,-0.10142877088472091,-0.08353085950727185,-0.02142457788214227,-0.036199500079188325,-0.052242554718335346,-0.08874681112405904,-0.10836051370910216
1976-11-01,2.7460000000000004,3.3080000000000003,3.724,3.902,4.864,5.11,6.002999999999999,7.631,8.09,9.441,10.855,11.389,11.987,11.765,11.597,11.268,10.983,9.859,9.36,7.23,4.552,4.0760000000000005,4.09,3.372,2.624,1.567,1.621,1.826,1.949,2.142,2.447,2.838,3.218,3.268,3.144,2.712,-0.25820873347110224,-0.14535076175328396,-0.12702956126930848,-0.16863953701547413,-0.07352782022588658,-0.14923237146561436,-0.13407197115015754,-0.048339635157545545,-0.1206501826317542,-0.09495186424084198,-0.0413582597848465,-0.06643396052420372,-0.053972200025649404,-0.08023961458404587,-0.07854276747050191,-0.070812925304467,-0.047262422831697175,-0.0638116038362929,0.013773309023954267,-0.09041825453821108,-0.2896956851067428,-0.228082080984151,-0.114682684632764,-0.17450311366800822,-0.14425481030546788,-0.22445739031809028,-0.1297228373934634,-0.06716759437627046,-0.09002305290495775,-0.10436683885467397,-0.07251320683201858,-0.023973633302285566,0.032499565513829994,0.020831299662247768,-0.02517416086130467,-0.12475974640695357
1976-12-01,-9999.0,4.442,4.445,5.0,5.5920000000000005,6.015,7.122999999999998,8.745,9.838,11.588,13.171,14.028,15.365,16.09,16.096,14.691,14.492,12.813,10.191,7.258999999999999,7.099,6.2,5.142,4.013,2.464,1.362,1.491,1.711,1.882,1.993,2.425,2.635,2.8510000000000004,3.123,3.252,3.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-01-01,-9999.0,-9999.0,-9999.0,4.669,5.001,5.777,6.78,7.557,8.615,9.646,10.483,12.205,12.558,13.041,13.954,13.958,12.974,12.853,12.296,11.61,9.199,8.234,6.975,5.365,3.431,2.314,2.2,2.027,2.201,2.59,2.982,3.244,3.888,3.727,3.489,2.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-02-01,5.167000000000002,5.847,6.136,6.725,7.525,8.73,9.672,10.865,12.447,13.694,14.317,14.979,16.05,16.427,16.733,16.086,14.079,12.961,13.099,13.169,12.728,11.06,9.018,7.405,3.965,1.793,1.595,1.715,2.105,2.357,2.778,3.162,3.282,3.3560000000000003,2.732,2.999,0.2136000303064748,0.2620332398014247,0.21077745488465566,0.20140774617693274,0.19289340101522814,0.24658587196602164,0.2184102751034587,0.20555211928628433,0.20789767096134773,0.17359663758285276,0.09294869191924958,0.028562599960516546,0.03618580328609711,0.007410284452712179,0.024347877101313323,0.005232330307286976,-0.061904226478267856,-0.05980495722388209,0.07082859303363294,0.19110896715985923,0.2535295940120522,0.17445611054329213,0.05444650961114529,-0.002643231139619787,-0.14634419839692853,-0.28156069219403485,-0.24089038718952951,-0.2041070858833424,-0.10081161896625382,-0.09766952194094847,-0.029427820681723935,0.020871308172970122,0.0013411727316064923,-0.0033225058004639433,-0.18249420633101587,-0.09275543668827824
1977-03-01,5.1629999999999985,5.524,6.481,6.58,6.922999999999999,7.899,8.902000000000003,9.694,10.425999999999998,11.76,13.166,14.222,14.938,15.970999999999998,15.946,15.215,14.534,14.289,11.493,10.611,9.988,9.261,8.271,7.537000000000001,4.584,2.005,1.732,1.702,1.996,2.224,2.437,2.774,3.087,3.294,3.495,3.5410000000000004,0.12756861213873955,0.08455870955741768,0.19019004911381598,0.12405533376659561,0.06975711043507639,0.08783235161631844,0.08982952284761146,0.05827528093720786,0.020680878141902437,0.02660538946005397,0.03881792314659403,0.02435071755688538,0.001431566245204261,0.0204880879958786,0.005932495196439915,-0.02576587272472603,-0.013441525475261347,0.06198768112127198,-0.05175386276090509,-0.01840509715193153,0.002272456448069076,-0.026200031545188563,-0.10806165708470089,-0.0858517455376094,-0.1310124207657828,-0.269653115585135,-0.2633574934873913,-0.27906176369364355,-0.2235728872897014,-0.2125226833478408,-0.2077104908461628,-0.17005123602228966,-0.12165975103734425,-0.08456559246864837,-0.01846521098083268,0.038752773075348204
1977-04-01,5.5470000000000015,6.187,6.29,6.6789999999999985,7.202000000000001,8.0,8.663,9.764,11.123,12.608,13.788,15.392,16.089000000000002,16.701,16.195,15.084,13.48,11.955,11.13,9.981,9.159,9.298,9.435,7.983,4.775,2.757,2.396,2.386,2.4530000000000003,2.694,2.894,3.034,3.213,3.2060000000000004,2.835,2.9930000000000003,0.062217005899249646,0.1335861778339654,0.04549386703536207,0.015948994287748125,-0.01109633125938621,0.0021609094610253064,-0.015617121307889607,-0.001201953814285455,0.041637889660177896,0.07891706096078219,0.08590799158607695,0.12250336531011005,0.10286128835091779,0.1036966668043451,0.05138015962216525,-0.001679420889348525,-0.049490987616235466,-0.07863490763709938,-0.04890423884210713,-0.05153063547653315,-0.07356176507775948,-0.014246146914218355,-0.006116308620110566,-0.10643686148493446,-0.18267790662843933,-0.07045221471418724,-0.03509493166430357,-0.07787439613526578,-0.126741969695846,-0.1259218201850736,-0.1365275118724981,-0.16186880604058526,-0.17415983035962898,-0.19194719679904207,-0.26625291843480237,-0.18043504304222072
1977-05-01,6.564,7.891,7.735,8.248,8.978,9.259,9.734,10.444,11.257,12.029000000000002,12.754,13.619000000000002,14.437,14.537,14.504,14.945,13.268,11.104,13.183,10.837,9.166,10.177,8.946,9.16,6.595,3.215,2.211,2.393,2.75,2.932,3.393,3.733,3.938,4.05,4.124,3.965,0.22090644181288388,0.3557764068531912,0.18432996605992574,0.14918581452638494,0.15020845232820698,0.08900851982445769,0.05216792098471855,0.04185180412906773,0.039545500893645724,0.042854433637669255,0.041428010050371,0.051244198724443094,0.06429288880288235,0.038154764472997,0.0321570580961955,0.08344534896014252,0.012579656317175293,-0.07920509848161576,0.21038648036037078,0.12105205309402649,0.010946590564425113,0.13643363964173547,-0.0008911308054382129,0.03861499103542589,0.09397408826853101,0.057094907010994185,-0.16607995976866996,-0.11568930872808755,-0.05078310393925025,-0.07810217543675775,-0.01955897491466662,-0.00037377755214758785,-0.02193890222700577,-0.03366753987861192,-0.009972692627009432,-0.03884613053754329
1977-06-01,4.883,5.755,6.836,7.834,8.761000000000001,9.832,10.336,11.022,11.425,11.927,12.553,13.089,13.907,15.043,15.36,14.394,12.688,10.612,9.811,8.615,7.939,7.435,8.392000000000001,9.154,5.4910000000000005,2.336,2.531,2.617,2.611,2.97,3.207,3.5210000000000004,3.836,3.86,3.446,3.445,-0.05501407459535534,0.026615291305433577,0.08265988705274345,0.10510656851932602,0.12474835904145641,0.14045716301807826,0.09634520660554362,0.06750174535211736,0.023808590358949274,0.00449701982513732,0.010452599398635905,0.023272631326926158,0.06744958071882257,0.1350066648223132,0.1641802357161806,0.12977373849029278,0.0721743860767181,-0.008353661029421559,0.009862135959805302,-0.016554850278609527,-0.00265385279753779,-0.024067424886718324,0.08039909880914092,0.15516085526575218,-0.057639020483465545,-0.22894747699797852,-0.049032500469659825,-0.050557424133630624,-0.11401425178147277,-0.07172391339736285,-0.08482012805954715,-0.052889949900810224,-0.013712718546451922,-0.04128656362704981,-0.15429529720941174,-0.15075443984510625
1977-07-01,4.942,5.997000000000001,6.653,7.527,8.077,8.558,9.914,10.416,11.332,11.928,12.364,12.696,13.144,12.647,12.145,12.204,11.493,9.985,8.635,8.135,7.093,6.63,6.7029999999999985,6.345,4.848,2.144,1.787,2.101,2.5980000000000003,2.988,3.1210000000000004,3.284,3.502,3.728,4.081,4.0310000000000015,0.041749848103463355,0.0640829713069012,0.09546569118281864,0.12045346819337438,0.07431405335562812,0.01468280994515672,0.056369160013282,0.011374028736527837,0.014709593390044412,0.0025684630270334046,-0.0023162454449923374,-0.004347105405275318,0.013987705967129357,-0.027245301723769474,-0.039320308061813726,-0.0057391146917713486,0.011660250692455838,-0.01247252747252749,-0.040735565671627116,0.050219468112574384,0.018566090239240333,0.035225782274686014,0.07803017848335606,0.0028942645090813254,-0.06973570874233531,-0.2790099838584323,-0.3246061605593637,-0.2242461538461539,-0.11855844988125305,-0.0719087784204644,-0.09657851909506673,-0.10563742548491555,-0.08302736545656611,-0.05188199389623595,0.012035644022682332,-0.009355134674617991
