date,0km,1km,2km,3km,4km,5km,6km,7km,8km,9km,10km,11km,12km,13km,14km,15km,16km,17km,18km,19km,20km,21km,22km,23km,24km,25km,26km,27km,28km,29km,30km,31km,32km,33km,34km,35km,0km_ds,1km_ds,2km_ds,3km_ds,4km_ds,5km_ds,6km_ds,7km_ds,8km_ds,9km_ds,10km_ds,11km_ds,12km_ds,13km_ds,14km_ds,15km_ds,16km_ds,17km_ds,18km_ds,19km_ds,20km_ds,21km_ds,22km_ds,23km_ds,24km_ds,25km_ds,26km_ds,27km_ds,28km_ds,29km_ds,30km_ds,31km_ds,32km_ds,33km_ds,34km_ds,35km_ds
1995-11-01,2.669,3.682,3.531,3.189,2.82,2.57,2.31,2.1180000000000003,1.859,1.855,2.424,2.867,2.9360000000000004,3.2310000000000003,3.936,5.162000000000001,7.027,8.821,9.788,11.075,12.032,12.695,12.522,12.195,11.535,10.616,9.203,7.866,6.563,5.629,5.03,4.393,3.99,-9999.0,-9999.0,-9999.0,0.07461184227081717,0.05944766483434129,0.029915231063713525,-0.003839595996407538,-0.03748106747445424,-0.011380028850777438,-0.011288855598951288,-0.021906658585158695,-0.14128991281251801,-0.22038350407144736,-0.14031756352378788,-0.14855283184636153,-0.26327180339695433,-0.30407624791341326,-0.27113360698743877,-0.22277325554039407,-0.12738787590289138,-0.06665344046556233,-0.07802623703601955,-0.04962304932270443,-0.023838820904603892,-0.0023673637783518794,-0.03528660232633159,-0.050832726618226645,-0.05410761388019516,-0.047915502799819806,-0.07650818140197063,-0.09352642344738836,-0.11854434268242171,-0.10646065929414253,-0.06878843491419573,-0.06453658040817506,-0.0006321338692555947,,,
1995-12-01,2.514,3.468,3.409,3.072,2.778,2.536,2.333,2.237,2.0380000000000003,2.033,2.332,3.198,3.885,4.899,5.806,7.3889999999999985,9.936,12.104,12.816,13.815,14.524,14.439,14.238,13.608,11.970999999999998,10.816,9.589,8.253,6.902,5.9,4.873,4.084,3.543,3.79,-9999.0,-9999.0,0.07509807931874352,0.04216942243243412,0.03188150214846451,0.006094435267984324,-0.0024823193293056025,0.011751849506942632,0.03087297318066548,0.05967643939159906,-0.01952622496470189,-0.11465601302672551,-0.16530237480158116,-0.10332805071315376,-0.1435841895414812,-0.09362795767255355,-0.08798601293530292,-0.015519099092836967,0.14624781499770534,0.1824680482345294,0.1273923353476631,0.1111674523353246,0.08754338101718315,0.038086976907748496,0.015257981258864826,-0.0023857904424948004,-0.06145809365546077,-0.06660488256956826,-0.059474996108634194,-0.05651636889599096,-0.072967338429465,-0.06165177561637615,-0.09627605647733738,-0.1397977977193464,-0.10694368300659786,0.08895333698472696,,
1996-01-01,2.611,3.717,3.542,3.3560000000000003,3.059,2.729,2.5860000000000003,2.212,1.911,1.884,2.503,4.439,5.961,7.194,7.9060000000000015,9.311,10.418,11.682,12.435,14.003,14.621,15.111,14.969,14.050999999999998,12.544,11.117,9.741,8.597999999999999,7.0379999999999985,5.7010000000000005,4.645,3.863,3.207,2.632,-9999.0,-9999.0,0.06644291130586122,0.11378766757429311,0.07494078760729167,0.09791761492944952,0.10878746808711845,0.10638710416611588,0.16013887805258684,0.07260920897284544,-0.08639665762479354,-0.24992859677517062,-0.27690761791119756,-0.07311781100489323,-0.006967732589721892,0.049086989601826184,0.030307837882247595,0.08277021475610843,0.056319804618704415,0.04449338265164314,-0.016380757167225923,-0.009772557821351285,-0.038725897255956765,-0.034271868669888114,-0.03677892080473825,-0.04499704491725793,-0.07226244394817094,-0.08416684724891149,-0.09727057344550813,-0.07925037830287525,-0.11785350201380453,-0.16605174448276644,-0.20588034162057026,-0.23489799960388202,-0.2612939448907317,-0.3057510143600804,,
1996-02-01,2.389,3.361,3.298,3.048,2.787,2.7230000000000003,2.64,2.405,2.056,2.563,4.691,7.3370000000000015,8.681000000000001,8.382,9.214,10.13,11.32,13.012,14.382,15.354,15.635,15.126,14.347,12.791,11.444,10.315,9.236,8.472000000000001,7.755,6.948,6.791,5.519,-9999.0,-9999.0,-9999.0,-9999.0,-0.09961108215388308,-0.07759862778730704,-0.07904427805993328,-0.08376179710544283,-0.0800082525273365,0.0011796246648793285,0.05801021941689216,0.009099729892743665,-0.18727816254766164,-0.21177367581386106,-0.019887958839890783,0.11776001117201436,0.07621261428792843,-0.06991754145466406,-0.015939978105892753,0.008131564652366453,0.02072214739381109,0.012239394253708156,-0.010055237843946043,-0.024117922791926896,-0.055651957262236276,-0.08845541071408408,-0.09764880633765123,-0.14020291529845194,-0.1553301851976902,-0.15306364884648047,-0.13852516600713635,-0.09556052742160777,-0.042788711532703916,-0.024294340682488418,0.09246208452131215,0.02017194726740707,,,,
1996-03-01,2.516,3.936,3.847,3.647,3.444,2.841,2.421,2.412,2.6630000000000003,2.679,4.197,6.641,7.557,6.9060000000000015,6.694,6.992000000000001,9.286,10.645,12.062,13.655,14.224,14.32,14.130999999999998,13.04,11.677,10.653,9.738,8.692,7.766,6.8210000000000015,5.718,5.008,4.372,-9999.0,-9999.0,-9999.0,-0.1477927063339731,0.022752740560292146,0.003848913823471687,0.01873286893975105,0.058552328261871726,-0.04407136097578043,-0.10394867722011912,-0.0732211042001873,-0.06977556545279869,-0.2615893469310411,-0.19862842049572577,-0.06271997271382741,-0.11799934348899127,-0.24562721028988074,-0.2925946474333571,-0.287188265928119,-0.155336659724578,-0.13887887071385963,-0.1446072565132216,-0.11887119150812518,-0.1232741617357002,-0.11511624913102811,-0.08878920875197,-0.09518536614982535,-0.10908642956487191,-0.09730857633114783,-0.07611116930964912,-0.07847260261869847,-0.0666659989884676,-0.07008026539272075,-0.11622305656270329,-0.11855089071388189,-0.1208761746450928,,,
1996-04-01,3.7,4.336,4.114,3.807,3.4760000000000004,3.242,2.9560000000000004,2.924,3.015,3.13,4.008,6.317,8.615,7.641,7.6789999999999985,8.359,9.552,10.368,11.533,12.396,12.522,12.593,12.477,12.267,11.54,10.838,10.328,9.578,8.605,7.603,6.721,5.988,5.166,-9999.0,-9999.0,-9999.0,0.10627324201595884,0.057878124031086706,-0.008619953913117687,-0.020455422616750266,-0.016794540890287254,0.008718424071925324,-0.0005705470912662747,0.025987412004649275,-0.03254271733026701,-0.20822134387351782,-0.2842617498353738,-0.16651502365356124,-0.04749181135952149,-0.18035358715983835,-0.16390609050697527,-0.12777548314167086,-0.11600232906979892,-0.1353545181298538,-0.1445617993154443,-0.17132344134302274,-0.2020127055356039,-0.19432407828250844,-0.17238977675517692,-0.13243298197430975,-0.11521867956866258,-0.09254814401339667,-0.05153077037870357,-0.03312751316520027,-0.03829452346636809,-0.060100958071494896,-0.07476281705652231,-0.08093727616903709,-0.11344090425096241,,,
1996-05-01,3.366,4.084,4.168,3.889,3.47,3.07,2.911,2.867,3.085,4.096,5.449,7.716,8.36,8.859,8.249,8.378,9.819,10.489,11.719,13.341,14.044,14.119000000000002,13.767,13.769,12.862,12.182,11.499,10.114,9.066,8.253,7.6560000000000015,7.772,-9999.0,-9999.0,-9999.0,-9999.0,-0.082641108770575,-0.09070584033360098,-0.05184735834391758,-0.047956139232436634,-0.07812880515397731,-0.10949425606874581,-0.07347090340035027,-0.03352763536765218,0.028954993641991948,0.1670139074380752,0.12474682101804814,0.13716905183715966,-0.0002989536621823023,0.015043085957081048,-0.03606198191179855,-0.03807339120367602,0.010965250965251014,-0.034508415681145856,-0.03655530910928235,0.005841523351171246,-0.0009721859957793409,-0.016367460148130026,-0.025155339977694764,0.019817334265332887,0.010519699680333417,0.01442522045518803,0.01933394030837532,-0.04360468552381185,-0.07522037384925304,-0.08327798746213531,-0.06273384597727531,0.06240806392658802,,,,
1996-06-01,3.767,3.965,4.17,4.192,3.892,3.616,3.148,2.823,2.7960000000000003,3.006,3.312,4.476,5.393,6.263,6.399,6.35,7.202000000000001,8.591000000000001,10.475,10.709,12.372,13.35,13.319,12.873,12.511,12.367,12.0,11.785,10.737,9.528,8.689,8.101,7.222,-9999.0,-9999.0,-9999.0,0.031030825549967375,-0.06084381939304218,-0.01027012861148065,0.03347748821251382,0.01088174021265656,0.008043767387024383,-0.059760559524105784,-0.0867956571844482,-0.08181737327851007,-0.07164319309239957,-0.1858824011389126,-0.19063638384196066,-0.21560642146792006,-0.13727583445972108,-0.09907077154120521,-0.14702606495810686,-0.13476281414330002,-0.07308871526060717,0.012240296344016603,-0.0653589779954836,-0.029561431891049216,-0.007499512113524364,-0.013810710126260055,-0.024832751771908003,-0.027533840406392666,-0.010371150829308494,-0.00081704023272642,0.038941957144195585,0.022845405019201504,-0.002545195207966537,0.01095864511296768,0.05693651281187067,0.07127493881183701,,,
1996-07-01,2.94,3.585,3.671,3.599,3.295,3.076,2.863,2.766,2.866,2.891,3.135,4.413,5.622999999999998,5.416,5.362,5.893,7.291,8.693,9.26,10.574000000000002,12.072,12.95,13.142,13.195,13.134,12.893,12.419,11.903,10.895,9.578,8.539,7.675,6.1560000000000015,4.276,-9999.0,-9999.0,-0.2123593498839077,-0.14537951347686034,-0.10060270154023732,-0.09279580553548308,-0.14082327990821542,-0.153099245608561,-0.1512118956168842,-0.11044567050684659,-0.02200231113454996,-0.08649491268353311,-0.15647989041699034,-0.08177278401997498,-0.012018132621148243,-0.04876763655523667,-0.0540058416482073,-0.0569724685817516,0.017796983477996558,0.047573139936788224,-0.039658176387621216,-0.021578207121178156,-0.007216884842349044,0.0019686900903533966,0.010264285701806151,0.0050933872294613575,0.02373798928601798,0.021998591196600092,0.01814807637843422,0.03270657501023976,0.027794929848032546,-0.002852079257781743,-0.0021659138960904625,0.016613998902492103,-0.07345993311478749,-0.2488380730583524,,
1996-08-01,3.57,3.978,3.77,3.622,3.359,3.138,2.8710000000000004,2.656,2.503,2.506,3.575,4.311,4.606,4.72,5.0939999999999985,5.7029999999999985,6.832999999999998,8.467,9.634,9.971,11.113,12.073,11.794,10.998,10.839,11.855,12.268,11.529000000000002,10.355,9.299,8.277999999999999,7.087999999999999,6.006,5.135,-9999.0,-9999.0,-0.03807787561915258,-0.05096773211104187,-0.050326937506699615,-0.043274472557240345,-0.07247015416431679,-0.0811585354457272,-0.08470747837883659,-0.06100404687758577,-0.05972952667167536,-0.06773785024536963,0.18639101301305547,0.19574736792408268,0.10237399301347386,0.03824625119344021,0.053836707205957575,0.027476971553207465,0.011986878716357681,0.05209322000290805,0.03150571340052143,-0.049961279754785,-0.04004771172999131,-0.00429040703591649,-0.04443747241835827,-0.10701217932106759,-0.11571815906321499,-0.02865254998076283,0.03293400569247825,0.028913666426738267,0.008129289782407536,0.0004490576805233938,4.989902014062002e-05,-0.027786244650629524,-0.04502382906673423,-0.07516717696066198,,
1996-09-01,2.929,3.73,3.58,3.488,3.2,3.124,2.832,2.625,2.522,2.675,2.926,3.176,3.779,4.2189999999999985,4.677,5.51,7.006,7.925,9.226,10.328,11.050999999999998,11.094,10.517,9.763,9.93,11.276,11.079,10.211,9.235,8.646,7.814,6.6960000000000015,5.7029999999999985,4.681,-9999.0,-9999.0,-0.05214445978598565,-0.0037335315259866865,-0.03255180030666006,0.0026120102480784693,-0.027085619109307464,0.03553284860887909,0.04190093815232768,0.0851201495353976,0.12286339263245515,0.17452226867495174,0.18445901350816224,0.1064525901242047,0.13768685044111104,0.1559179492066514,0.13045808505942796,0.07277390737558519,0.08752109063913072,-0.002399932134188342,-0.024959794146027645,-0.0371256125786879,-0.04151849854628707,-0.06670982679256274,-0.1325610125638095,-0.19487485635506693,-0.16009157020842363,-0.01394029606732685,0.027413332903257003,0.024313226054776347,0.012676272561791215,0.05600841161695312,0.06990117871175128,0.029888623999839572,-0.0036314626932727272,-0.06125734847529877,,
1996-10-01,2.744,3.651,3.454,3.242,2.889,2.634,2.427,2.177,1.806,1.662,1.962,2.341,3.044,3.272,4.155,5.574,6.049,7.551,9.23,10.265,10.835,11.283,11.603,11.682,11.435,10.854,10.078,8.976,8.171,7.198,6.399,5.499,4.722,4.234,-9999.0,-9999.0,0.022669453761768123,0.01610639696347033,-0.027578440416432193,-0.02591607640575868,-0.05376381552356148,-0.0333416622419339,-0.008595664795147036,-0.013060295351730996,-0.11249359584278691,-0.19069622876087858,-0.14209958320928842,-0.1294987934649312,-0.020323755786244665,-0.07479980988707549,0.01920617937945257,0.09590382008935278,-0.07175763432925966,-0.06962045226947393,-0.044096584123290525,-0.055995914477970726,-0.0643677231713881,-0.06186081317036666,-0.051415898417116225,-0.04409775358950394,-0.03929721197864239,-0.037057037828496946,-0.03279779796131738,-0.045372157593064774,-0.01624323091977511,-0.017215133979409464,-0.01056481241827678,-0.030270270270270343,-0.04514754849755318,-0.025063322528650216,,
1996-11-01,2.268,2.979,3.033,2.982,2.7260000000000004,2.386,2.207,1.994,2.257,2.762,3.722,4.315,5.18,5.403,5.315,6.8,8.391,9.713,11.367,11.884,12.275,12.294,11.794,11.357,10.782,9.911,8.703,7.4,6.369,5.449,4.59,3.911,2.653,-9999.0,-9999.0,-9999.0,-0.08684164171217194,-0.14283145205282377,-0.11534044298605411,-0.06850099569184294,-0.06956503189197223,-0.08216060266068276,-0.055374244288695106,-0.0791699137010419,0.04255442000115491,0.16080903598634094,0.32002393917675803,0.28147699008822824,0.2998133713909319,0.16374993269075444,-0.015771118175364987,0.023855455700371817,0.0419935012521472,0.027728730615348897,0.07070655533424258,0.019799519805777124,-0.0041241295382324185,-0.033879824363218417,-0.09137279890087482,-0.11605635721223459,-0.11585507523678061,-0.11114266656452658,-0.1266815932566935,-0.1472280108709221,-0.14459986569318053,-0.1350335996613577,-0.15024630541871944,-0.16717563532355395,-0.3355080328709612,,,
1996-12-01,1.702,3.077,3.08,2.893,2.634,2.295,2.154,2.113,2.388,2.864,3.507,4.297,4.671,5.3210000000000015,5.977,7.621,8.734,9.307,11.236,13.029000000000002,13.027,13.436,13.276,12.689,11.662,10.337,8.956,7.627999999999999,6.6,5.237,4.445,3.892,3.091,2.629,2.23,-9999.0,-0.2721491921239055,-0.07533007127318346,-0.06770459764820448,-0.052528905849518755,-0.05418949932087512,-0.08439649265834652,-0.04822100975947142,0.0009371106099457777,0.14885739685195853,0.24723324087135176,0.2552678265741231,0.20481531147141277,0.029682947400705723,-0.015553044044836923,-0.061125111835050865,0.015391655949856742,0.0075813623379587785,-0.09077741862865449,-0.011596420102501379,0.047947936046105435,-0.024550562895149758,-0.03402336576407586,-0.05333860379318095,-0.06975847258412823,-0.08568409391111696,-0.10794144518506175,-0.12156200491698078,-0.12796641971872288,-0.11353005413423202,-0.1670966693055868,-0.1756509482950471,-0.18023825385007247,-0.22087579005740726,-0.2446284108356604,-0.31147338520439666,
1997-01-01,2.193,3.381,3.254,3.003,2.724,2.474,2.212,2.168,2.157,2.365,3.378,4.293,5.403,6.449,6.632999999999999,7.717,9.11,10.497,11.558,12.816,14.152,14.412,14.625,13.68,12.787,11.696,10.428,9.102,7.836,6.649,5.787000000000001,5.176,4.006,3.5210000000000004,-9999.0,-9999.0,-0.1042859806611438,0.013106296494130932,-0.012462641763374565,-0.017566568047337097,-0.012639077126737265,0.0030053850153795585,-0.007646095030037901,0.051273401922752655,0.031210052068718123,-0.05842947525120927,-0.024128618978835528,-0.10360323555846059,-0.099923948864665,-0.05955490743089005,-0.13558918686150442,-0.10259502230986055,-0.07630318486500313,-0.06145805190084767,-0.08575221482418961,-0.0937117118502062,-0.06956083017346976,-0.07894422415925004,-0.058914537829467324,-0.07021276595744697,-0.054290487146465366,-0.03646806201522622,-0.033604100183734484,-0.025277616109882436,-0.017831776325684924,-0.027377310834224622,-0.010641450367758664,0.02515349574173099,-0.0772508709798163,-0.07125734101893727,,
1997-02-01,3.048,3.802,3.4730000000000003,3.178,2.878,2.609,2.351,2.193,2.088,2.36,3.527,4.791,5.902,7.5779999999999985,7.74,8.179,10.325,11.108,12.380999999999998,13.299,15.232,14.9,14.667,14.163,13.06,12.039,10.46,9.051,7.621,7.079,6.233,5.603,4.856,4.337,3.569,-9999.0,0.14875907140852435,0.04343053173241846,-0.030176099970329898,-0.04468339606335217,-0.04996905302248808,-0.040735350440444414,-0.05780983869351768,-0.07985209660923613,-0.17462879542778087,-0.2742043991106954,-0.2630877916922393,-0.2701120057891345,-0.26830931349759785,-0.15913089109322898,-0.17336394948335251,-0.18603079296231936,-0.0689968046076768,-0.13587802095218335,-0.14778847863620478,-0.1547312918594396,-0.07999300371080162,-0.10207494510378501,-0.07752248153302643,-0.0479785700392444,-0.0360548950263749,-0.011510738580977033,-0.024358297578458886,-0.033748622957149796,-0.0593285326358138,-0.0058980480269626035,0.0026971245503368993,0.03569911587955815,0.02565513176314559,0.06467633507062455,-0.0286453017622646,
1997-03-01,2.809,3.4730000000000003,3.4760000000000004,3.1460000000000004,2.95,2.708,2.5980000000000003,3.24,4.248,5.472,5.646,6.062,6.847,6.809,5.9110000000000005,6.398,7.3439999999999985,9.169,11.996,13.436,13.657,13.556,13.904000000000002,13.797,13.207,12.053,10.59,9.382,8.347999999999999,7.467,6.537000000000001,5.9110000000000005,5.032,4.101,-9999.0,-9999.0,-0.04854917014790553,-0.09755582622817709,-0.0929610542109727,-0.12121370833988009,-0.09328415552481945,-0.08882268409799839,-0.038438109631503105,0.2449268749549724,0.48388787005501727,0.5082430360557462,0.07804239644534958,-0.14443735500545424,-0.20086562192260463,-0.2562229474172891,-0.3753401495336979,-0.34774464036157127,-0.33198281596137214,-0.25827903856978657,-0.1492877341346879,-0.13300280696471398,-0.1582223865877712,-0.16232652745951243,-0.10342687414106488,-0.042658933801314344,0.007647128948937027,0.021321668025971605,0.004721987780942311,-0.0053186789885675875,0.0032799691532669917,0.017990127299890378,0.010361993572859279,0.04038452176322775,0.011836937142244543,-0.0685381394949109,,
1997-04-01,3.329,4.251,4.114,3.95,3.306,2.998,2.727,2.274,2.074,1.881,2.707,5.0,6.678,6.343,5.162000000000001,5.962999999999999,7.58,9.563,11.611,12.991,13.99,13.963,13.550999999999998,12.964,12.025,11.01,10.094,9.254,8.345,7.365,6.647,5.836,5.091,4.412,-9999.0,-9999.0,-0.0046530749537494675,0.03714019955169503,-0.008619953913117687,0.016338608002058493,-0.0648799632287946,-0.06719992740048354,-0.07799590051349244,-0.20208776508256754,-0.334492071556542,-0.5241739130434782,-0.5165909572865162,-0.34028417259265575,-0.26165412841078173,-0.31958942590693035,-0.4379584892820686,-0.37778743940349135,-0.29850268575681277,-0.20248796844866818,-0.13877629860848198,-0.13154750133004273,-0.1084617273952323,-0.10667411300394394,-0.10115042596853442,-0.08313859772682407,-0.07803332944654821,-0.0781468043538934,-0.07302010032945719,-0.06583441290778483,-0.06735244605773869,-0.08952302462140728,-0.08494992485860789,-0.10426685766908828,-0.1263119712624177,-0.14371025051506386,,
1997-05-01,3.867,4.313,3.954,3.605,3.447,3.245,3.045,2.8510000000000004,3.269,3.919,5.4,6.822,7.273,7.622999999999998,7.455,7.517,9.216,10.591,12.583,13.082,13.178,13.243,12.970999999999998,12.837,12.583,12.095999999999998,11.284,10.487,9.279,8.494,7.631,6.613,5.5870000000000015,4.871,-9999.0,-9999.0,0.053899831367850974,-0.03971946360402079,-0.10052889992606767,-0.11748055590972843,-0.08423919059531987,-0.05873252799448857,-0.03082064611956946,-0.038921272561275186,0.09032540493214647,0.11658386309809977,0.11463256257982392,0.00541307304731767,-0.13028400597907316,-0.1265748454395725,-0.128844960013633,-0.13692977819026408,-0.051119691119691224,-0.025119518588904297,0.03447602572556541,-0.013685720074955126,-0.06257558153320847,-0.077396010676513,-0.08152029598682937,-0.04921235238840309,-0.01140029691512708,0.0072637880993229615,0.0002751702269508016,-0.008333234831739724,-0.053493254902627366,-0.056508327335923626,-0.06579440682505082,-0.09602360695489877,-0.12891293416954758,-0.14371985047386135,,
1997-06-01,3.573,4.103,3.843,3.76,3.489,3.233,3.11,3.073,3.235,3.873,5.3039999999999985,6.529,7.244,7.01,6.75,7.824,8.447000000000001,9.288,9.803,11.288,12.439,12.823,12.711,12.675999999999998,12.726,12.264,11.975,11.385,10.519,9.523,8.374,7.397,6.765,6.166,5.942,5.34,-0.02206712511546762,-0.02815692079940786,-0.08788203938942928,-0.07302591706129495,-0.09379075241470743,-0.09872635509893533,-0.07111033675983774,-0.005923859202199555,0.06234649407869081,0.1961164049078965,0.30376803875579905,0.18059317468629107,0.05361525734959894,-0.034377071621051386,-0.04965271259620803,0.050971349254767276,0.014809568027151438,0.0021129103316819614,-0.05269769689160898,-0.014826047587358135,-0.02430606622152934,-0.04667911938814399,-0.05882933676814266,-0.03975607562034544,-0.010822128767624608,-0.018613389970942095,-0.0028986713989082695,0.00367875961702727,0.0020779375427941384,-0.0030686286697592475,-0.025691369067097267,-0.03491428400575154,0.0034858710969366638,0.05901801240902558,0.15937274172568305,0.18060746433647387
1997-07-01,3.244,3.839,3.672,3.486,3.526,3.4530000000000003,2.992,2.935,2.833,3.004,3.785,5.1629999999999985,6.1720000000000015,5.98,6.143,6.599,7.292999999999998,7.891,9.578,11.148,12.137,12.606,12.734000000000002,12.649,12.622,12.653,12.237,11.395,10.445,9.37,8.323,7.217,6.244,5.384,-9999.0,-9999.0,-0.13091623504197156,-0.08482899644007444,-0.10035770091412453,-0.12127984942947875,-0.08058964642074892,-0.04930159138048145,-0.11296751368694291,-0.056094737143020504,-0.03326327545156314,-0.050788902698489624,0.01841263629081081,0.07428214731585485,0.08444319499595877,0.050289795679410026,0.08378256522847113,0.05600520614780615,0.01807617617679699,-0.04907400813974505,-0.006678835144777144,0.03153453253386646,-0.0018713826484086369,-0.024647312179228147,-0.021099877177994077,-0.036496683966240576,-0.016170176582296445,0.002974340681810344,0.0032271528015862115,-0.011367602936933447,-0.0146564440327948,-0.024506575761684603,-0.027406827656301702,-0.044051696406607777,-0.06021504586886528,-0.054196488621648484,,
1997-08-01,4.865,4.972,4.131,3.921,3.657,3.4410000000000003,3.027,2.8080000000000003,2.519,2.271,2.225,2.401,2.917,3.337,3.402,4.375,5.938,7.774,9.175,10.603,11.302,11.529000000000002,11.694,12.711,12.594,12.114,11.849,11.1,10.195,9.135,8.003,7.183,6.1560000000000015,-9999.0,-9999.0,-9999.0,0.31085465969546866,0.1861710497596531,0.04060992603708862,0.03570424989040877,0.00981739988719664,0.007563250328633867,-0.034973715448533144,-0.007266326668772863,-0.053719008264462735,-0.1551606775368054,-0.2616167821107557,-0.33403167933525346,-0.3018617156707983,-0.2659686991032817,-0.2962009269896606,-0.21178121154738141,-0.12056518574305093,-0.03401763407315381,-0.01763909897760177,0.010255796886973657,-0.02372169872872867,-0.049156307687988066,-0.052539579655781016,0.032075667271313946,0.02746060566084229,-0.007431209655585038,-0.0023447152388185286,-0.009372738543083292,-0.007447792435379556,-0.017195167016713465,-0.03317234333677377,-0.014755727331471676,-0.021173275347122,,,
1997-09-01,2.951,3.633,3.609,3.276,3.185,2.685,2.31,2.125,1.806,1.574,1.44,1.355,1.714,2.332,2.613,3.648,5.075,6.937,8.836,9.921,10.861,11.563,11.841,11.239,10.014,9.184,8.836,8.632,8.471,7.956,7.348,6.655,6.204,-9999.0,-9999.0,-9999.0,-0.0450250258888506,-0.029641801617670136,-0.02471492941528945,-0.05832656376929333,-0.03164615526973262,-0.10998537179422525,-0.15014436188846148,-0.12156940275705909,-0.19591939449079532,-0.30889792489929935,-0.41708100497205963,-0.52794607694638,-0.4839917275321343,-0.3610806689855625,-0.3684227119392163,-0.28974968890995734,-0.21222244718903963,-0.12676950526370526,-0.06617653816109915,-0.07507002346951613,-0.05799768461779221,-0.02725488797569874,-0.023357891962353196,-0.07315359116814468,-0.15298660463918978,-0.1968807803372056,-0.1805917312453129,-0.13408365808394587,-0.0711011689365529,-0.028267068838251364,0.006095963805214768,0.0235825556629228,0.0838980195425105,,,
1997-10-01,2.2,3.405,3.283,3.342,3.056,2.857,2.541,2.24,2.096,2.33,2.382,2.54,2.68,2.504,3.0380000000000003,3.836,6.062,7.727,9.425,10.257,11.098,11.749,11.945,11.724,11.536,10.921,9.813,8.892999999999997,7.82,6.81,6.011,5.2810000000000015,4.902,-9999.0,-9999.0,-9999.0,-0.18007551083240164,-0.05235763307022283,-0.075720909058236,0.004129695450942189,0.0009338109241939718,0.04849767311115989,0.03797215317492017,0.015500660731337957,0.030018506707374666,0.1345835060091174,0.04154882405477835,-0.055500613157165916,-0.1374729518748803,-0.291961712700867,-0.2547898019362751,-0.2458042601609693,-0.06976273422118899,-0.04793500658008541,-0.023901441534345928,-0.05673162151003863,-0.04165694432450995,-0.02311465868462615,-0.023456253261436938,-0.04066102234919915,-0.030811774148283295,-0.03111294546941358,-0.058230282932566615,-0.05419948724099026,-0.058502272156729956,-0.0701910339538454,-0.07055869470952673,-0.06871382020318166,-0.008749106890090211,,,
1997-11-01,2.54,3.499,3.409,3.184,2.849,2.51,2.306,2.022,1.892,2.182,2.636,3.4930000000000003,3.944,4.312,4.654,6.119,6.865,8.748,10.407,11.611,12.135,12.675999999999998,12.836,12.643,11.916,10.931,9.709,8.419,7.01,5.932,5.075,4.402,3.682,-9999.0,-9999.0,-9999.0,0.022672940939631177,0.006791792301836052,-0.005669492297876218,-0.005401465554268264,-0.027582823132879353,-0.03446065074531184,-0.013000909528650075,-0.06623950125552001,-0.12604653848374617,-0.08295245600210142,-0.06513081577916861,0.037357850840829945,-0.0103351473425028,-0.07124010554089694,-0.13817474769297255,-0.07868065684844484,-0.14750501893743406,-0.07437754191052484,-0.019719968209425384,-0.003627379294439707,-0.015482387938611076,-0.0038604728833706438,-0.011095577979619246,-0.01596376897369734,-0.022864874468695735,-0.01966506792622746,-0.025732688604991054,-0.029799003178688263,-0.05850919430196192,-0.05836287634266348,-0.06045751633986946,-0.06262008353216168,-0.07777632002671662,,,
1997-12-01,2.093,3.215,3.192,2.971,2.719,2.37,2.1790000000000003,2.012,1.981,2.543,2.829,3.741,5.6560000000000015,5.924,6.265,8.075,9.185,9.441,11.444,11.86,12.371,12.951,12.933,12.368,11.472,10.044,8.487,6.947,5.809,4.997,4.5280000000000005,4.298,4.239,3.611,-9999.0,-9999.0,-0.10494022274696486,-0.033859661730024346,-0.0338029466535937,-0.0269835393290425,-0.02366790002029593,-0.054474809411887176,-0.03717436409744099,-0.0469070200912395,-0.046948700517700975,0.10744208503346643,0.012589872078184903,0.048921126417164444,0.2468179727035737,0.09600897708671016,-0.015885699455679147,0.07588080590409291,0.05961012286170734,-0.07768664545751872,0.006700833779545603,-0.04607701884205939,-0.07367122235172308,-0.06889227523150833,-0.07779663775664426,-0.09329125927342562,-0.10058034002300935,-0.13322664945716936,-0.16756328000562923,-0.20581839509517136,-0.21977213400996265,-0.2052667665686495,-0.16025815385376224,-0.09472353932364114,0.0684915968769493,0.03752255932766471,,
1998-01-01,2.146,3.31,3.3,2.992,2.785,2.466,2.162,1.983,2.2030000000000003,2.312,2.83,3.515,5.322,7.335,9.353,10.043,10.379,10.054,11.339,14.013,16.34,16.881,16.605,15.26,13.064,11.661,10.232,8.818,7.241,6.229,5.385,4.547,3.948,-9999.0,-9999.0,-9999.0,-0.12348276994929992,-0.008168636085308,0.001497628205551246,-0.021165225307237,0.009471428121158832,-0.00023796303640825182,-0.030077241164078755,-0.03843396862877377,0.053201550629293604,-0.07953021005530495,-0.1824404948816177,-0.2660529636589772,-0.11341759316264051,0.06964874461070268,0.2188804968015001,0.16789402500221204,0.052365449427676465,-0.10106690042975346,-0.10307530402245073,-0.009065404038462885,0.07429169269117473,0.07884697141047041,0.06849395551054328,0.03717494089834499,-0.03380393556592041,-0.0393514082728756,-0.051768043064822855,-0.05569083925037838,-0.09240937881244067,-0.08881535105826216,-0.079368275484773,-0.09942562883739367,-0.09061069361665376,,,
